x,y,z,density,shock_sensor,radius_yz,spiral_step,bin_i,bin_j
-0.7053741216659546,0.09012233465909958,-0.2175450176000595,4.459780216217041,6376.2818988086165,0.2354737137920429,75,41,36
-0.7056924104690552,0.03437880426645279,0.22471372783184052,4.61796760559082,6187.777341121219,0.22732831248850982,76,41,44
-0.7042418718338013,0.1415153294801712,-0.22126348316669464,4.456822395324707,6762.431746038239,0.2626482770949385,77,42,36
-0.7035689353942871,0.09500300884246826,0.26084065437316895,4.611260414123535,4638.9275208705,0.27760298748922907,78,42,44
-0.7032012343406677,0.1848171055316925,-0.2174055576324463,4.456117630004883,6942.550174347886,0.2853463491733996,79,43,36
-0.7016546130180359,0.15894606709480286,0.273271381855011,4.597541332244873,3638.1648943215287,0.3161346238327159,80,43,44
-0.6941308379173279,-0.2784269452095032,-0.335690975189209,4.483816623687744,597.6184235244725,0.4361307082081905,81,35,35
-0.6960645318031311,0.29738596081733704,-0.2796969711780548,4.422030448913574,5964.906714130554,0.40825090983049667,82,45,35
-0.6993575692176819,-0.2816148102283478,-0.22052021324634552,4.482061386108398,994.7946957648171,0.35768151446526003,83,35,36
-0.6992334127426147,0.2838410437107086,-0.2196902185678482,4.452708721160889,6834.094176704168,0.35892830792398267,84,45,36
-0.7009831666946411,-0.286933034658432,-0.16059042513370514,4.461546421051025,1398.3481343837204,0.32881583146637133,85,35,37
-0.7011191844940186,0.2848226726055145,-0.15867766737937927,4.481771469116211,7338.046118366948,0.32604072898199243,86,45,37
-0.702457070350647,-0.2846665382385254,-0.0970127061009407,4.4690070152282715,2108.3998163935153,0.30074325119233075,87,35,38
-0.7019346356391907,0.28750500082969666,-0.11789827793836594,4.504447937011719,7474.818767420603,0.3107396489714759,88,45,38
-0.7029426693916321,-0.28893256187438965,-0.03331538662314415,4.461623191833496,2610.224940064057,0.29084693620037944,89,35,39
-0.7027716636657715,0.2845913767814636,-0.07459765672683716,4.5341291427612305,7424.991010426336,0.29420581593079365,90,45,39
-0.7030306458473206,-0.28739044070243835,0.030773786827921867,4.465237140655518,3211.512462707575,0.28903337413328606,91,35,40
-0.7031700611114502,0.2844430208206177,-0.029788341373205185,4.563005447387695,7259.931706104913,0.2859985618413578,92,45,40
-0.7026244401931763,-0.2845921516418457,0.08603523671627045,4.468165874481201,3554.712092496092,0.2973125539444307,93,35,41
-0.7006130814552307,0.3337099850177765,0.03141484782099724,4.560033321380615,6413.11626070735,0.33518539163302,94,45,41
-0.7018837332725525,-0.2791804075241089,0.13878586888313293,4.457698822021484,3783.2773524516588,0.3117743051423155,95,35,42
-0.6995682716369629,0.33852022886276245,0.10134203732013702,4.588298797607422,4850.537102525887,0.35336405289374456,96,45,42
-0.7000346779823303,-0.27905482053756714,0.20352698862552643,4.455667018890381,3888.3641872931194,0.3453908336424535,97,35,43
-0.6985598802566528,0.3361658453941345,0.15460388362407684,4.578479290008545,3693.656518158403,0.3700132922493464,98,45,43
-0.6995876431465149,-0.27898168563842773,0.21634244918823242,4.454975128173828,3893.797669906369,0.3530365933475189,99,35,44
-0.6942311525344849,0.33355918526649475,0.2780105769634247,4.5104241371154785,3544.148551906046,0.43422529979169117,100,45,44
-0.6949824690818787,-0.27830371260643005,0.31963667273521423,4.450618267059326,3797.8793851595415,0.42381665730332124,101,35,45
-0.6938678622245789,0.2837553024291992,0.33521533012390137,4.491579055786133,4056.442026192119,0.4391883299983761,102,45,45
-0.6991333365440369,-0.2199726700782776,-0.28701961040496826,4.499563217163086,904.3325195195395,0.36161890484097553,103,36,35
-0.6992151141166687,-0.21698768436908722,0.28635749220848083,4.474971294403076,4705.902217913175,0.35928299223841476,104,36,45
-0.7010814547538757,-0.16163058578968048,-0.2847638428211212,4.467475891113281,1308.730769842519,0.32743685260057015,105,37,35
-0.7013099193572998,-0.15855108201503754,0.2808659076690674,4.481813430786133,5427.343827282642,0.32252767896555523,106,37,45
-0.702288806438446,-0.10045334696769714,-0.2871024012565613,4.487865447998047,1916.7680361581292,0.3041688079410775,107,38,35
-0.7020992040634155,-0.09294354915618896,0.2931801974773407,4.509756565093994,6024.5853373639575,0.307559964108792,108,38,45
-0.7032778859138489,-0.04325887933373451,-0.28056031465530396,4.479772567749023,2984.587784368858,0.2838757136506992,109,39,35
-0.703324019908905,-0.031987883150577545,0.2809479832649231,4.539746284484863,6407.164447654457,0.28276314110768136,110,39,45
-0.7032822370529175,0.02052188478410244,-0.28296518325805664,4.453132629394531,4029.1443134600563,0.2837083761388753,111,40,35
-0.7031649351119995,-0.021002953872084618,0.2853342890739441,4.54408073425293,6258.471199794424,0.28610624004499796,112,40,45
-0.7028865218162537,0.0809725821018219,-0.2804701328277588,4.444759845733643,4995.837331429193,0.2919247410903313,113,41,35
-0.7032252550125122,0.03458691015839577,0.2827988266944885,4.590489864349365,5838.15255454981,0.2849060033310711,114,41,45
-0.7019014954566956,0.14004768431186676,-0.2781042754650116,4.432801723480225,5713.672341369984,0.31137652755632583,115,42,35
-0.699735164642334,0.10487181693315506,0.3344223201274872,4.5511474609375,4929.665173639483,0.3504802222470088,116,42,45
-0.7006259560585022,0.1825067549943924,-0.28086724877357483,4.431471347808838,5998.594556385697,0.3349554105432846,117,43,35
-0.6982225775718689,0.16045941412448883,0.33934444189071655,4.535655498504639,4596.656257005537,0.37536898356589893,118,43,45
-0.6971378922462463,0.27679333090782166,-0.2779201865196228,4.4248857498168945,5983.1134898511145,0.39224249911266473,119,44,35
-0.6949742436408997,0.2535744607448578,0.33967989683151245,4.499889850616455,4157.5384552645755,0.4238896548083149,120,44,45
-0.6845927834510803,-0.37787774205207825,-0.4009600877761841,4.479658126831055,1798.6945283594919,0.550963319947764,121,34,34
-0.6887578368186951,0.37187066674232483,-0.3399290144443512,4.381758689880371,5010.769196763773,0.5038248978012988,122,46,34
-0.6899650692939758,-0.3549146354198456,-0.3372618556022644,4.46428108215332,482.4673035551035,0.4896018358620447,123,34,35
-0.6925678849220276,0.353437215089798,-0.288929283618927,4.4045796394348145,5748.275854230523,0.4565062934319509,124,46,35
-0.6959177255630493,-0.3458191156387329,-0.2230641096830368,4.502242088317871,712.3791588928357,0.4115196930522781,125,34,36
-0.6954095363616943,0.35058945417404175,-0.22709909081459045,4.435946464538574,6505.824848784412,0.4177163660031363,126,46,36
-0.6980551481246948,-0.34055066108703613,-0.1658795326948166,4.489579677581787,994.5326507275192,0.37880175835635727,127,34,37
-0.6976368427276611,0.35034310817718506,-0.1586063802242279,4.464130878448486,6976.5130358811175,0.38457285043939743,128,46,37
-0.6989781260490417,-0.34852999448776245,-0.10424462705850601,4.482197284698486,1130.5785503897223,0.36378578769408615,129,34,38
-0.6989656090736389,0.34585946798324585,-0.11139672994613647,4.481442451477051,7143.2263708201945,0.3633565783584306,130,46,38
-0.6999913454055786,-0.3447430431842804,-0.03347695991396904,4.464541435241699,1467.570159706302,0.3463646527419334,131,34,39
-0.6990700960159302,0.3499113917350769,-0.09133598953485489,4.48542594909668,7125.107149260262,0.36163551408882616,132,46,39
-0.7000617384910583,-0.34385815262794495,0.028759000822901726,4.459474563598633,1952.947541175823,0.3450587040737195,133,34,40
-0.6996180415153503,0.35158541798591614,-0.024962764233350754,4.5160017013549805,6970.324542560677,0.35247048917391827,134,46,40
-0.6996189951896667,-0.3408018946647644,0.09031779319047928,4.451808452606201,2428.714917471402,0.35256663933771637,135,34,41
-0.6993083357810974,0.3563218116760254,0.03113762103021145,4.542306423187256,6472.719565782787,0.35767972394239234,136,46,41
-0.6986070275306702,-0.3429492115974426,0.1370238959789276,4.4523162841796875,2644.6082005267017,0.36930977485649014,137,34,42
-0.6962347030639648,0.39499109983444214,0.09283920377492905,4.537696361541748,5475.952460351217,0.40575495894195185,138,46,42
-0.6962721943855286,-0.34691888093948364,0.20956024527549744,4.451303958892822,2771.1285331942026,0.40530014353837857,139,34,43
-0.6945713758468628,0.3985484838485718,0.16015569865703583,4.534245014190674,4437.669571713992,0.4295238547395459,140,46,43
-0.6937506198883057,-0.3477250635623932,0.2709396779537201,4.437267303466797,2856.10687758659,0.44081858957981335,141,34,44
-0.6904867887496948,0.399704247713089,0.2710323929786682,4.495326519012451,4007.278564780886,0.4829306820690001,142,46,44
-0.6920584440231323,-0.3398717939853668,0.31463977694511414,4.433339595794678,2922.4912891035633,0.4631533499640295,143,34,45
-0.688793420791626,0.3834526538848877,0.3261575698852539,4.471295356750488,4151.17472111638,0.5034031169597758,144,46,45
-0.6888129115104675,-0.34324461221694946,0.3679697811603546,4.427017688751221,2972.0975809473316,0.5032083302799778,145,34,46
-0.6878423690795898,0.3408547043800354,0.38544967770576477,4.456986904144287,4348.583933559044,0.5145419162142957,146,46,46
-0.6870846748352051,-0.3382416367530823,-0.3993847370147705,4.486025810241699,1481.6562213888317,0.5233694421665841,147,35,34
-0.6916427612304688,-0.2786749303340912,0.37657687067985535,4.447649002075195,3736.640761180806,0.4684761000603372,148,35,46
-0.6904969811439514,-0.2773858308792114,-0.39550426602363586,4.492757320404053,1003.4349058112889,0.4830802455239144,149,36,34
-0.6957483291625977,-0.2216833084821701,0.34833210706710815,4.472411632537842,4443.585100346508,0.4128907192870921,150,36,46
-0.6976699233055115,-0.1640063226222992,-0.3483482599258423,4.5157470703125,907.6710156428732,0.3850254329956034,151,37,34
-0.6975378394126892,-0.1635236293077469,0.34976926445961,4.477537631988525,4991.660978647956,0.3861068708305953,152,37,46
-0.699154794216156,-0.10293345898389816,-0.3462899625301361,4.502257347106934,1154.2445510235664,0.36126449469538646,153,38,34
-0.6989256739616394,-0.11385086178779602,0.34580206871032715,4.5113372802734375,5365.911834839376,0.3640619307949757,154,38,46
-0.6999830007553101,-0.031194228678941727,-0.34520918130874634,4.465131759643555,1522.481151657562,0.3466157220362761,155,39,34
-0.700032114982605,-0.03271827474236488,0.3438296914100647,4.520925998687744,5729.85372118961,0.3453828921606529,156,39,46
-0.7003593444824219,0.01148146204650402,-0.3396746516227722,4.48029088973999,2355.9578152166096,0.33986864069192524,157,40,34
-0.6999778151512146,-0.01905743032693863,0.34579581022262573,4.524660110473633,5730.540711246596,0.34632055673636863,158,40,46
-0.6999040246009827,0.07328511029481888,-0.33983033895492554,4.440954685211182,3421.8187913446873,0.3476425846543305,159,41,34
-0.7000330090522766,0.03265932574868202,0.34381982684135437,4.541271209716797,5645.025563115124,0.345367492517141,160,41,46
-0.6982402801513672,0.15002723038196564,-0.34382838010787964,4.42024564743042,4445.038959861018,0.3751348088670151,161,42,34
-0.6961323618888855,0.10137879103422165,0.3944375216960907,4.515529155731201,5144.4853252851835,0.407257434300854,162,42,46
-0.6971912980079651,0.19189104437828064,-0.34116557240486145,4.403160572052002,4963.9497049089005,0.3914283085150128,163,43,34
-0.6954775452613831,0.1585647165775299,0.38539889454841614,4.506623268127441,4915.402386062003,0.41674341897917666,164,43,46
-0.6957088708877563,0.23497317731380463,-0.3401496112346649,4.400516033172607,5050.085365578624,0.41341764848641666,165,44,34
-0.692827045917511,0.224760040640831,0.39343151450157166,4.4781036376953125,4669.070511188495,0.4531064251054805,166,44,46
-0.6904290318489075,0.33807167410850525,-0.3458588719367981,4.379030227661133,5001.084890417039,0.4836432736345269,167,45,34
-0.6893871426582336,0.30469775199890137,0.39178410172462463,4.4612555503845215,4487.446423083471,0.4963219745662638,168,45,46
-0.6783061623573303,-0.4051418602466583,-0.4628610610961914,4.494381427764893,4493.67755937338,0.6151262381033791,169,33,33
-0.6819356679916382,0.41292282938957214,-0.405743271112442,4.377058029174805,4124.211619403048,0.5789066117122125,170,47,33
-0.6815888285636902,-0.4242279827594757,-0.39921534061431885,4.472178936004639,1714.399086287191,0.5825309172378584,171,33,34
-0.6844593286514282,0.4336676299571991,-0.3420581817626953,4.393739700317383,4818.482942957753,0.5523327013526316,172,47,34
-0.6857333183288574,-0.4188726842403412,-0.3384779393672943,4.456614971160889,421.12035837653815,0.5385365735407748,173,33,35
-0.6893920302391052,0.40591272711753845,-0.28550317883491516,4.400612831115723,5556.7997322543615,0.4962632438140455,174,47,35
-0.6881701350212097,-0.4563893675804138,-0.229666069149971,4.457586765289307,690.5609145154015,0.5109185435656542,175,33,36
-0.6923211216926575,0.4036320149898529,-0.22005176544189453,4.418121814727783,6203.477744754193,0.4597190261440823,176,47,36
-0.6886585354804993,-0.4610491096973419,-0.20669549703598022,4.463369369506836,738.4660224821355,0.5052616253463769,177,33,37
-0.6941226720809937,0.40498730540275574,-0.16072125732898712,4.441381454467773,6457.191004489469,0.4357132544401139,178,47,37
-0.6952282786369324,-0.4052555561065674,-0.1147247850894928,4.496952533721924,774.8736003167534,0.4211814835306432,179,33,38
-0.6952785849571228,0.4072323739528656,-0.10105352848768234,4.456989765167236,6619.031253242106,0.41958315268263263,180,47,38
-0.6963993310928345,-0.402258962392807,-0.04003588482737541,4.503992080688477,947.1106349050532,0.40424639132495493,181,33,39
-0.6963421106338501,0.4021661579608917,-0.0402107872068882,4.480232238769531,6732.340360709285,0.4041714067284109,182,47,39
-0.6964818835258484,-0.4025217890739441,0.01587989181280136,4.497631072998047,1070.981528727816,0.40283490618772727,183,33,40
-0.6963854432106018,0.4032229781150818,-0.01578015461564064,4.490005970001221,6598.147948469285,0.40353163861051744,184,47,40
-0.6960600018501282,-0.4027702510356903,0.0704294890165329,4.493035793304443,1177.6706097969259,0.40888163084501966,185,33,41
-0.6954014301300049,0.4163057506084442,0.035682886838912964,4.5060882568359375,6208.495023737576,0.41783219885836803,186,47,41
-0.6938324570655823,-0.4126506447792053,0.15238289535045624,4.467628479003906,1260.7426271689087,0.43988760090741585,187,33,42
-0.6952589154243469,0.4087088406085968,0.096134714782238,4.531885623931885,5548.997424837967,0.4198628344803641,188,47,42
-0.6927518248558044,-0.4039151072502136,0.207687646150589,4.449532508850098,1756.3560821303486,0.45418231166407597,189,33,43
-0.6902556419372559,0.4599226117134094,0.15636605024337769,4.511969566345215,4877.503347452294,0.48577685250946046,190,47,43
-0.691167950630188,-0.4028432071208954,0.25078585743904114,4.445466995239258,1988.3642690130669,0.4745273393755977,191,33,44
-0.6882142424583435,0.46040159463882446,0.21988743543624878,4.497105598449707,4322.368082384426,0.5102157510394039,192,47,44
-0.6871411800384521,-0.40728655457496643,0.3275141716003418,4.42561674118042,2072.754304059849,0.522635504091145,193,33,45
-0.6841075420379639,0.4626958668231964,0.30850571393966675,4.4643940925598145,4246.766398703571,0.5561144133257945,194,47,45
-0.6830968260765076,-0.40396758913993835,0.39767926931381226,4.411750316619873,2271.311062288264,0.5668673692474295,195,33,46
-0.6838111281394958,0.4029468595981598,0.38785025477409363,4.4468584060668945,4231.335317727482,0.559279886808339,196,47,46
-0.6787946820259094,-0.4040251672267914,0.4574863910675049,4.392289161682129,2413.718206407701,0.6103524668292959,197,33,47
-0.682456374168396,0.40865856409072876,0.4024046063423157,4.441628932952881,4206.102314452755,0.5735253169740725,198,47,47
-0.6805590987205505,-0.37036779522895813,-0.4630673825740814,4.51992130279541,4773.881545490115,0.5929618069882496,199,34,33
-0.6846407055854797,-0.34206005930900574,0.431167870759964,4.412426471710205,2990.8584499823737,0.5503733432408964,200,34,47
-0.6829766631126404,-0.33090510964393616,-0.4618602395057678,4.52958869934082,4837.219875785056,0.5681664126158732,201,35,33
-0.6898890137672424,-0.2788888216018677,0.40324699878692627,4.446712493896484,3675.8713489278903,0.49029288883803085,202,35,47
-0.6863414645195007,-0.2727966904640198,-0.4564599096775055,4.547290325164795,4008.363199993199,0.5317646880631683,203,36,33
-0.6912282109260559,-0.22221244871616364,0.41837313771247864,4.471611976623535,4068.5773305747543,0.4737240280203425,204,36,47
-0.688873291015625,-0.20843817293643951,-0.4573253095149994,4.53001594543457,2822.5952692906076,0.5025862221152417,205,37,33
-0.6941786408424377,-0.16453132033348083,0.40266963839530945,4.488717555999756,4493.099930152304,0.43498665848056506,206,37,47
-0.6907042264938354,-0.14462818205356598,-0.4580844044685364,4.506474018096924,1669.02361463216,0.48037343042825864,207,38,33
-0.6952847242355347,-0.0967722162604332,0.4082256257534027,4.506295680999756,4827.480009869777,0.4195390605911603,208,38,47
-0.694150447845459,-0.03129763528704643,-0.43442654609680176,4.466128349304199,887.0088385004451,0.435552483551819,209,39,33
-0.6960598230361938,-0.03975745290517807,0.4064231514930725,4.5212931632995605,5035.354187575487,0.40836311431257893,210,39,47
-0.6944184303283691,0.03091859072446823,-0.4306260049343109,4.434170722961426,1447.376358810761,0.431734542720492,211,40,33
-0.6960293054580688,0.021925494074821472,0.4081765413284302,4.512103080749512,5298.398992303663,0.40876498893773267,212,40,47
-0.6953234076499939,0.09180011600255966,-0.4088601768016815,4.4242167472839355,2162.684957083216,0.4190392648337214,213,41,33
-0.6962495446205139,0.051737647503614426,0.4022231698036194,4.5162506103515625,5357.717751532257,0.40553700508841295,214,41,47
-0.6940987706184387,0.15047235786914825,-0.4092978537082672,4.417481899261475,2883.5498582967916,0.4360810286321742,215,42,33
-0.6953202486038208,0.09740323573350906,0.40751153230667114,4.509058475494385,5105.11724019273,0.41899050024348833,216,42,47
-0.6932641267776489,0.19616040587425232,-0.4020540416240692,4.4030351638793945,3610.9860010022576,0.44735484485920146,217,43,33
-0.6931137442588806,0.15487225353717804,0.4217813313007355,4.48884916305542,4978.803952305363,0.449316042835669,218,43,47
-0.6911141276359558,0.25076210498809814,-0.4035572409629822,4.374348163604736,3929.070723035212,0.47512112143296303,219,44,33
-0.6913732290267944,0.21869789063930511,0.4181152582168579,4.469790935516357,4758.519334893393,0.47185711452073203,220,44,47
-0.687179446220398,0.3335496187210083,-0.40174660086631775,4.363406658172607,4043.5269960022433,0.5221644180299635,221,45,33
-0.6880412101745605,0.28109288215637207,0.4282167851924896,4.452207565307617,4636.377311089656,0.5122331729979687,222,45,47
-0.6842516660690308,0.37834712862968445,-0.40546172857284546,4.371111869812012,4081.1596385819457,0.5545680869646277,223,46,33
-0.6835776567459106,0.34003981947898865,0.44715577363967896,4.436151504516602,4508.410017257494,0.561760949809261,224,46,47
-0.6704607605934143,-0.46606799960136414,-0.5044559240341187,4.4826250076293945,4083.8413338602145,0.6868006694416755,225,32,32
-0.6705700755119324,0.505409836769104,-0.46359553933143616,4.375370979309082,3362.5060550366356,0.6858279136860628,226,48,32
-0.6737648248672485,-0.4748196005821228,-0.45492613315582275,4.47042989730835,3604.584195183247,0.657579987320992,227,32,33
-0.6773785352706909,0.47362059354782104,-0.4062862694263458,4.381852626800537,3959.0767529513673,0.6240072109815459,228,48,33
-0.6758140325546265,-0.49715569615364075,-0.4010886251926422,4.453237056732178,1398.4144142940697,0.6387768557774577,229,32,34
-0.6816500425338745,0.46784210205078125,-0.34591659903526306,4.395986557006836,4635.117697416995,0.581837198827487,230,48,34
