x,y
4.059421460287911398e-01,-2.155779564864463094e+00
3.584665440831865113e-01,-2.013274276740379065e+00
3.034519337926592231e-01,-1.835385661949598290e+00
2.423827092306954367e-01,-1.621703265878300826e+00
1.768423188754489894e-01,-1.372569474635973785e+00
1.227634206158775276e-01,-1.124044727911436281e+00
7.966184166499545860e-02,-8.747351583141921294e-01
4.703873797825397496e-02,-6.430769243852951789e-01
2.410676200049266527e-02,-4.289934401443544210e-01
1.021739816665656608e-02,-2.145831138337879751e-01
5.354561737605623151e-03,-5.527373313421889058e-04
8.943996020725819562e-03,2.139787013599332155e-01
2.165391165869590129e-02,4.292827397142618961e-01
4.310197891507827617e-02,6.434912276677203780e-01
7.365336990356441405e-02,8.751887052670564993e-01
1.148447221687862729e-01,1.124341808414290877e+00
1.659307222025734330e-01,1.373569736678091457e+00
2.275751443590435796e-01,1.622895259032762327e+00
2.988702311856406557e-01,1.874473538936718642e+00
3.794825979386057258e-01,2.129116962153402071e+00
4.761351227504866390e-01,2.382080590241127283e+00
5.878843162485530849e-01,2.636475649417981071e+00
7.181458736913544083e-01,2.888202106468849450e+00
8.718918314746447740e-01,3.140963300153018611e+00
1.036999111490590320e+00,3.390277097422566666e+00
1.227278965686048551e+00,3.638025915138892952e+00
1.402228555270603749e+00,3.847201944616693847e+00
1.553952272210802121e+00,4.022587658193964799e+00
1.681875748055321695e+00,4.161043117243734990e+00
