"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          54,      -5.306199771,      -5.413406786,      -6.001573619,      -5.529206386,      -5.349598918,      -12.66976535
          0,           0,          55,      -5.289172395,      -5.392275368,      -5.994259473,      -5.513179604,      -5.333814746,      -12.65753233
          0,           0,          56,      -5.273426264,      -5.375196143,      -5.989402002,       -5.49955147,      -5.319111232,      -12.64818046
          0,           0,          57,       -5.26090132,      -5.360607955,      -5.985553906,      -5.488280861,        -5.3080148,      -12.63964484
          0,           0,          58,      -5.251999643,       -5.34738658,      -5.981567682,      -5.478618094,      -5.301340983,      -12.63271278
          0,           0,          59,      -5.245425918,      -5.335500716,       -5.97649363,      -5.469873208,      -5.297947215,      -12.62595643
          0,           0,          60,      -5.238918096,       -5.32484022,       -5.96979524,      -5.461920451,      -5.294854546,      -12.61810136
          0,           0,          61,      -5.231541644,      -5.315585674,      -5.963127342,      -5.455182083,      -5.290135944,      -12.61057673
          0,           0,          62,      -5.223833606,      -5.308489664,      -5.958284471,      -5.449937248,      -5.284084056,       -12.6057119
          0,           0,          63,      -5.217008751,      -5.303805626,      -5.955274124,      -5.446350355,       -5.27834751,      -12.60329604
          0,           0,          64,      -5.212207732,      -5.300748584,      -5.953114495,      -5.444097559,      -5.274604254,      -12.60218675
          0,           0,          65,      -5.209998279,      -5.298467236,      -5.951018824,      -5.442641064,      -5.273857442,      -12.60199717
          0,           0,          66,       -5.20976026,       -5.29667814,      -5.948197535,      -5.441530805,      -5.275693734,      -12.60184917
          0,           0,          67,      -5.209907478,      -5.295179573,      -5.944508772,      -5.440773764,      -5.278074147,      -12.60054246
          0,           0,          68,       -5.20921418,      -5.293935282,      -5.940836003,      -5.440550821,      -5.279002139,      -12.59862903
          0,           0,          69,      -5.207612917,      -5.293513162,      -5.938136868,      -5.440931294,       -5.27808696,      -12.59746827
          0,           0,          70,      -5.205808088,       -5.29449007,      -5.936607261,      -5.441910145,      -5.276267191,      -12.59810891
          0,           0,          71,      -5.204919306,      -5.296528996,      -5.935693441,      -5.443465702,       -5.27517601,      -12.60024657
          0,           0,          72,      -5.205894786,      -5.298804329,      -5.934790536,      -5.445346568,      -5.276307822,      -12.60281554
          0,           0,          73,      -5.208674542,      -5.300955263,      -5.933524169,      -5.447269614,      -5.279943962,      -12.60556264
          0,           0,          74,      -5.211932141,      -5.302773635,      -5.931702254,      -5.449203456,      -5.284521859,      -12.60716229
          0,           0,          75,      -5.214084579,      -5.304203982,      -5.929456188,      -5.451128411,      -5.287656872,      -12.60706298
          0,           0,          76,      -5.214727045,      -5.305837806,        -5.9275648,      -5.453043657,      -5.288426483,      -12.60668836
          0,           0,          77,      -5.214509969,      -5.308530864,       -5.92655918,      -5.455201883,       -5.28757899,      -12.60769674
          0,           0,          78,      -5.214628094,      -5.312142641,      -5.926042672,      -5.457764588,      -5.286808282,      -12.61003676
          0,           0,          79,      -5.216305864,       -5.31586091,      -5.925590714,      -5.460550533,       -5.28793995,      -12.61325367
          0,           0,          80,      -5.219844183,      -5.319200144,      -5.925078053,      -5.463291126,      -5.291764737,      -12.61705864
          0,           0,          81,      -5.224012927,      -5.321973683,      -5.924058043,      -5.465783461,       -5.29691156,      -12.61941411
          0,           0,          82,      -5.227052882,      -5.324095957,      -5.922342545,      -5.467937991,      -5.300786022,      -12.61971275
          0,           0,          83,      -5.228407642,      -5.326162822,      -5.920773069,       -5.47007022,         -5.302215,      -12.61932218
          0,           0,          84,      -5.228576933,      -5.329061162,      -5.919883253,      -5.472434414,      -5.301694891,      -12.61931633
          0,           0,          85,      -5.228614198,      -5.332877258,      -5.919356415,      -5.475035418,      -5.300667273,      -12.62071182
          0,           0,          86,      -5.229884903,      -5.336873456,      -5.918981178,      -5.477764397,      -5.301142536,       -12.6236822
          0,           0,          87,      -5.232964666,      -5.340496462,      -5.918741595,      -5.480349097,      -5.304240232,      -12.62707637
          0,           0,          88,       -5.23696674,      -5.343487109,      -5.918090898,       -5.48251823,      -5.309052717,      -12.62952145
          0,           0,          89,      -5.240324877,      -5.345710962,      -5.916865902,      -5.484590326,      -5.313353832,      -12.63010504
          0,           0,          90,      -5.242054082,      -5.347571867,      -5.915585424,      -5.486770061,      -5.315474779,      -12.62916914
          0,           0,          91,      -5.242199459,      -5.349976163,      -5.914715541,      -5.488924081,      -5.315241599,      -12.62776695
          0,           0,          92,      -5.241594516,      -5.353346568,      -5.914125183,        -5.4910109,      -5.313713871,      -12.62780278
          0,           0,          93,      -5.241751725,      -5.357180259,      -5.913819435,      -5.493121407,      -5.313032846,      -12.62937024
          0,           0,          94,      -5.243682407,      -5.360809103,      -5.913809358,      -5.495075373,      -5.314781526,      -12.63199168
          0,           0,          95,      -5.247219175,      -5.363805211,      -5.913722105,      -5.497050799,      -5.319034755,      -12.63466684
          0,           0,          96,      -5.250842698,      -5.365886484,       -5.91306858,      -5.499185807,      -5.323835867,      -12.63545493
          0,           0,          97,      -5.252914714,      -5.367291573,      -5.911960234,       -5.50118898,      -5.326726844,      -12.63416559
          0,           0,          98,      -5.252984943,      -5.368993047,      -5.910853759,      -5.502803586,      -5.326771853,      -12.63205342
          0,           0,          99,       -5.25175479,      -5.371767411,      -5.909866479,      -5.504152756,      -5.324735223,      -12.63054172
          0,           0,         100,      -5.250863486,      -5.375363456,      -5.909082826,      -5.505476062,      -5.322816904,      -12.63085005
          0,           0,         101,      -5.251909691,       -5.37898859,      -5.908704364,      -5.507155709,      -5.323355106,      -12.63301778
          0,           0,         102,      -5.255116014,      -5.381954733,      -5.908400552,      -5.509232586,      -5.327046984,      -12.63565819
          0,           0,         103,      -5.258947321,      -5.383837416,      -5.907484994,       -5.51125328,      -5.332119847,      -12.63648014
          0,           0,         104,       -5.26131589,      -5.384818622,      -5.905884086,      -5.512790413,      -5.335614443,      -12.63515445
          0,           0,         105,      -5.261382018,      -5.385857547,      -5.904202718,      -5.513791293,      -5.336035459,        -12.635689
          0,           0,         106,      -5.259673626,      -5.385970905,      -5.902670287,       -5.51263147,      -5.334021743,      -12.63343525
          0,           0,         107,      -5.257577084,      -5.386152167,      -5.900815635,      -5.511227999,      -5.331541666,      -12.63071043
          0,           0,         108,      -5.255042793,      -5.386422794,      -5.898596942,      -5.509550574,      -5.328534821,      -12.62744743
          0,           0,         109,      -5.252011176,       -5.38680874,      -5.895970986,      -5.507568268,      -5.324930599,      -12.62359564
          0,           0,         110,      -5.248411392,      -5.387323742,      -5.892889712,      -5.505243656,       -5.32065107,      -12.61915911
          0,           0,         111,      -5.244211448,      -5.387958813,      -5.889343707,      -5.502564681,      -5.315678349,      -12.61426207
          0,           0,         112,      -5.239446494,      -5.388638781,      -5.885362435,      -5.499558348,      -5.310097004,      -12.60921333
          0,           0,         113,      -5.234292084,      -5.389210324,      -5.881084313,      -5.496325152,       -5.30421023,       -12.6045565
          0,           0,         114,      -5.229198266,      -5.389377235,      -5.876810579,      -5.493127065,      -5.298676376,      -12.60109864
          0,           0,         115,      -5.225021899,      -5.388678818,      -5.873017132,      -5.490486299,      -5.294664694,      -12.59976722
          0,           0,         116,      -5.223005503,      -5.386652424,      -5.870295831,        -5.4891889,      -5.293682694,      -12.60137314
          0,           0,         117,      -5.224587067,      -5.383100076,      -5.869007713,      -5.490174845,       -5.29718482,      -12.60560073
          0,           0,         118,       -5.23052432,      -5.378486293,      -5.868806696,      -5.493906663,       -5.30541857,      -12.60988272
          0,           0,         119,      -5.239359758,      -5.373928979,      -5.868164188,      -5.499187838,      -5.315776058,      -12.60911311
          0,           0,         120,      -5.245973902,      -5.370778809,      -5.864174552,      -5.502391169,      -5.321622165,       -12.5970544
          0,           0,         121,      -5.241381335,      -5.370303981,      -5.853989689,      -5.498161977,      -5.312873333,      -12.57899068
          0,           0,         122,      -5.227659798,      -5.373230304,      -5.842117558,      -5.488310804,      -5.293930506,      -12.57570796
          0,           0,         123,       -5.21918919,      -5.378815545,      -5.838741406,      -5.483339667,      -5.283486557,      -12.58702735
          0,           0,         124,       -5.22028947,      -5.386097615,      -5.845034233,      -5.485959804,      -5.286050801,      -12.59546366
          0,           0,         125,      -5.224559977,      -5.393545678,      -5.853276556,      -5.490535612,      -5.292667386,      -12.59851189
          0,           0,         126,      -5.228550671,      -5.399226864,      -5.858756079,      -5.494580783,      -5.298545919,      -12.60262616
          0,           0,         127,      -5.233674279,      -5.402618274,       -5.86235178,      -5.499882339,      -5.305147194,      -12.60690818
          0,           0,         128,      -5.240042674,      -5.403362423,      -5.864548338,      -5.506392113,      -5.312398478,      -12.61043391
          0,           0,         129,      -5.248035404,      -5.402121241,      -5.866827414,       -5.51354091,      -5.321408027,       -12.6132519
          0,           0,         130,      -5.255918717,      -5.400783447,      -5.869287517,      -5.519197317,      -5.331315433,      -12.61356283
          0,           0,         131,      -5.259241924,      -5.400081218,      -5.868889833,      -5.520664802,      -5.336544984,      -12.60964011
          0,           0,         132,       -5.25568197,      -5.400023897,      -5.864952767,      -5.517971944,      -5.332609387,      -12.60293118
          0,           0,         133,       -5.24906984,      -5.401518523,      -5.861409742,      -5.514540551,      -5.323853232,      -12.59978054
          0,           0,         134,      -5.245725291,      -5.404879212,      -5.861374959,      -5.513528738,      -5.319569654,      -12.60037765
          0,           0,         135,      -5.246274183,      -5.408221568,      -5.862895577,      -5.514788318,      -5.320882012,      -12.60070797
          0,           0,         136,      -5.248753255,       -5.40986336,      -5.864485717,      -5.517479484,      -5.324693975,      -12.59913223
          0,           0,         137,      -5.251925866,      -5.410276756,      -5.866163398,      -5.520681654,      -5.329300528,      -12.59641945
          0,           0,         138,      -5.255242734,      -5.409935567,      -5.867164218,      -5.523232965,      -5.334674924,      -12.59458563
          0,           0,         139,       -5.25667219,      -5.408386123,       -5.86570328,      -5.523256989,      -5.338624421,      -12.59197824
