x,y
2.422669697829654689e-01,-1.649314725934158066e+00
2.085472044944762793e-01,-1.507239681165960965e+00
1.702171646867479682e-01,-1.328778989509575847e+00
1.289028565543037796e-01,-1.119211080779750178e+00
8.609253995759136302e-02,-8.774109130488738639e-01
5.402138805389400389e-02,-6.467756373837353356e-01
3.139949246815276762e-02,-4.325024677470090118e-01
1.790830469131465819e-02,-2.183352943273290658e-01
1.328921719959796910e-02,-3.593110642026362683e-03
1.780321318762634331e-02,2.105820796023758212e-01
3.130174936567042820e-02,4.290826043616683960e-01
5.395714276177543400e-02,6.527677199374587458e-01
8.608183240890499022e-02,8.861850192474702848e-01
1.288087748800004206e-01,1.135503987219953270e+00
1.826599408217838283e-01,1.384813114039836313e+00
2.481326458454132244e-01,1.634309250432702143e+00
3.213031651462827099e-01,1.889194659992224468e+00
4.073599180084253590e-01,2.141688041492468830e+00
5.048908492427850447e-01,2.392898679947450979e+00
6.549197762283895941e-01,2.649622134967810627e+00
7.939866171495190139e-01,2.904855201390409203e+00
1.005171225234333887e+00,3.182503309736530728e+00
1.201766953631703272e+00,3.424602628922059910e+00
1.386142058791326459e+00,3.625494021493645747e+00
1.551630658524377093e+00,3.793344890536178404e+00
