x,y
2.422669697829654689e-01,-1.649140364048137908e+00
2.085472044944762793e-01,-1.507065319279940585e+00
1.702173690455299759e-01,-1.328604610593656865e+00
1.289030609130858984e-01,-1.119036701863831418e+00
8.609274431637348179e-02,-8.772365341329551036e-01
5.402117518016269493e-02,-6.453051372450224754e-01
3.139927959442145866e-02,-4.310319676082960960e-01
1.790764052527293870e-02,-2.168647643862937902e-01
1.328830610002795787e-02,-2.122555156143346444e-03
1.780185079574581053e-02,2.120526521181573532e-01
3.130038697378978441e-02,4.305531768774499835e-01
5.395549937656940465e-02,6.527185954001485380e-01
8.608008258683341740e-02,8.848399267564523996e-01
1.288070250579288478e-01,1.134158894728935607e+00
1.826581356525420752e-01,1.383468196105278381e+00
2.481305149793625042e-01,1.632964613491469485e+00
2.951448536089488206e-01,1.883331786618235082e+00
3.483254630395343776e-01,2.141480627113753421e+00
4.050480231387273977e-01,2.425798018373083398e+00
4.571694803833961096e-01,2.686736220004901643e+00
5.233551218850271969e-01,2.954236569458418948e+00
5.897464260203497677e-01,3.231242718750411136e+00
6.861337974412100582e-01,3.510316297721183698e+00
8.106086805207388668e-01,3.791793544686865136e+00
9.229167740004402543e-01,4.030056606755258564e+00
1.024022349051066705e+00,4.206253965295385200e+00
1.120449482091835591e+00,4.369994566153800442e+00
