x,y,z,stream_coord,density,shock_sensor,shock_sensor_raw,radius_surface,azimuth_radians,shell_layer,ray_index,line_index,line_mode_code,prediction_error
-1.7824417382478712,-0.41573480615127273,-0.277785116509801,-1.7824417382478712,2.179809808731079,4.1505899155407695,12.185995628009678,0.5,3.730641276137879,2,38,8,2,0.0
-1.7824417382478712,-0.38650522668136855,-0.31719664208182263,-1.7824417382478712,2.226266384124756,3.8087802153163706,11.179595348803291,0.5,3.8288160465625602,2,39,8,2,0.0
-1.7824417382478712,-0.35355339059327384,-0.35355339059327373,-1.7824417382478712,2.303590774536133,3.678699153989031,10.311720990518165,0.5,3.9269908169872414,2,40,8,2,0.0
-1.7824417382478712,-0.31719664208182297,-0.38650522668136833,-1.7824417382478712,2.405799388885498,3.3244912449812274,9.518605284274436,0.5,4.025165587411922,2,41,8,2,0.0
-1.7824417382478712,-0.2777851165098011,-0.4157348061512726,-1.7824417382478712,2.5925209522247314,3.0760348473577137,8.806880431607613,0.5,4.123340357836604,2,42,8,2,0.0
-1.7824417382478712,-0.23569836841299893,-0.44096063217417747,-1.7824417382478712,2.635091781616211,3.0440792478251684,8.699548983197076,0.5,4.221515128261284,2,43,8,2,0.0
-1.7824417382478712,-0.19134171618254517,-0.46193976625564326,-1.7824417382478712,2.4830586910247803,3.160225656653809,9.215035490868535,0.5,4.319689898685965,2,44,8,2,0.0
-1.7824417382478712,-0.14514233862723122,-0.4784701678661044,-1.7824417382478712,2.3616225719451904,3.108974052863881,8.560913831619533,0.5,4.417864669110647,2,45,8,2,0.0
-1.7824417382478712,-0.09754516100806433,-0.49039264020161516,-1.7824417382478712,2.273589611053467,2.9999540767495048,7.7860076465833306,0.5,4.516039439535327,2,46,8,2,0.0
-1.7824417382478712,-0.049008570164780225,-0.49759236333609846,-1.7824417382478712,2.4422597885131836,3.5328328920829066,9.922511007188893,0.5,4.614214209960009,2,47,8,2,0.0
-1.7824417382478712,-9.184850993605148e-17,-0.5,-1.7824417382478712,2.598132848739624,3.3810546314042385,9.382851377629756,0.5,4.71238898038469,2,48,8,2,0.0
-1.7824417382478712,0.049008570164780045,-0.49759236333609846,-1.7824417382478712,2.600562334060669,3.160019162688779,8.714892743285255,0.5,4.81056375080937,2,49,8,2,0.0
-1.7824417382478712,0.09754516100806415,-0.4903926402016152,-1.7824417382478712,2.595305919647217,3.101089794661289,8.027862434631214,0.5,4.908738521234052,2,50,8,2,0.0
-1.7824417382478712,0.14514233862723103,-0.47847016786610447,-1.7824417382478712,2.600628614425659,2.9478793611667347,7.5111139988873195,0.5,5.006913291658733,2,51,8,2,0.0
-1.7824417382478712,0.191341716182545,-0.4619397662556433,-1.7824417382478712,2.4626893997192383,3.0882391908113016,8.36356781677927,0.5,5.105088062083414,2,52,8,2,0.0
-1.7824417382478712,0.2356983684129988,-0.4409606321741775,-1.7824417382478712,2.309034585952759,3.273466903547055,9.269769041419455,0.5,5.203262832508095,2,53,8,2,0.0
-1.7824417382478712,0.2777851165098009,-0.41573480615127273,-1.7824417382478712,2.34737229347229,3.365560559907217,9.445576886461659,0.5,5.301437602932776,2,54,8,2,0.0
-1.7824417382478712,0.3171966420818228,-0.38650522668136844,-1.7824417382478712,2.4131546020507812,3.429024563021691,9.501863418397585,0.5,5.399612373357457,2,55,8,2,0.0
-1.7824417382478712,0.3535533905932737,-0.35355339059327384,-1.7824417382478712,2.339266777038574,3.288502782663988,8.930839230767146,0.5,5.497787143782138,2,56,8,2,0.0
-1.7824417382478712,0.38650522668136833,-0.31719664208182297,-1.7824417382478712,2.4378910064697266,3.2491029513942546,8.189716964016142,0.5,5.595961914206819,2,57,8,2,0.0
-1.7824417382478712,0.4157348061512726,-0.2777851165098011,-1.7824417382478712,2.3619234561920166,3.358233494547628,8.765496906326035,0.5,5.6941366846315,2,58,8,2,0.0
-1.7824417382478712,0.4409606321741774,-0.23569836841299896,-1.7824417382478712,2.278055429458618,3.3557208058312593,9.446017612879785,0.5,5.792311455056181,2,59,8,2,0.0
-1.7824417382478712,0.46193976625564326,-0.1913417161825452,-1.7824417382478712,2.3189730644226074,3.632894175389864,10.776473189126708,0.5,5.890486225480862,2,60,8,2,0.0
-1.7824417382478712,0.4784701678661044,-0.14514233862723125,-1.7824417382478712,2.3275773525238037,3.5814858256471647,10.34161333419964,0.5,5.988660995905543,2,61,8,2,0.0
-1.7824417382478712,0.49039264020161516,-0.09754516100806436,-1.7824417382478712,2.3626251220703125,3.55325073589165,10.024946769130967,0.5,6.086835766330224,2,62,8,2,0.0
-1.7824417382478712,0.49759236333609846,-0.04900857016478025,-1.7824417382478712,2.2787675857543945,3.7148098604565227,10.358923831351108,0.5,6.1850105367549055,2,63,8,2,0.0
-1.7824417382478714,0.75,0.0,-1.7824417382478714,2.1496477127075195,3.3603859993632397,8.985226273839977,0.75,0.0,3,0,8,2,0.0
-1.7824417382478714,0.7463885450041476,0.07351285524717045,-1.7824417382478714,2.169511318206787,3.2509062016434074,9.139655534690805,0.75,0.09817477042468103,3,1,8,2,0.0
-1.7824417382478714,0.7355889603024228,0.1463177415120962,-1.7824417382478714,2.1720595359802246,2.6922436828921588,7.272582061358948,0.75,0.19634954084936207,3,2,8,2,0.0
-1.7824417382478714,0.7177052517991567,0.21771350794084676,-1.7824417382478714,2.188173770904541,2.8733204415419973,7.802683638777452,0.75,0.2945243112740431,3,3,8,2,0.0
-1.7824417382478714,0.692909649383465,0.2870125742738173,-1.7824417382478714,2.228383779525757,3.2181084473587336,9.540782467152496,0.75,0.39269908169872414,3,4,8,2,0.0
-1.7824417382478714,0.6614409482612663,0.3535475526194982,-1.7824417382478714,2.2142176628112793,3.336869431182575,10.339768532277958,0.75,0.4908738521234052,3,5,8,2,0.0
-1.7824417382478714,0.6236022092269089,0.41667767476470163,-1.7824417382478714,2.012071132659912,3.2895866089349237,10.169567845060621,0.75,0.5890486225480862,3,6,8,2,0.0
-1.6074417382478703,0.07351285524717058,0.7463885450041476,-1.6074417382478703,3.697976589202881,3.621713919971594,5.2152724719662285,0.75,1.4726215563702154,3,15,8,2,0.0
-1.7824417382478714,4.592425496802574e-17,0.75,-1.7824417382478714,2.516733169555664,3.159313306595957,9.436468476137513,0.75,1.5707963267948966,3,16,8,2,0.0
-1.7824417382478714,-0.07351285524717048,0.7463885450041476,-1.7824417382478714,2.2599990367889404,3.3192680153347993,9.938595202016003,0.75,1.6689710972195777,3,17,8,2,0.0
-1.6074417382478703,-0.14631774151209614,0.7355889603024228,-1.6074417382478703,3.9707274436950684,3.8746892527351577,5.869000085741674,0.75,1.7671458676442586,3,18,8,2,0.0
-1.6074417382478703,-0.21771350794084662,0.7177052517991567,-1.6074417382478703,4.081291675567627,3.5409151364611766,5.263800923561228,0.75,1.8653206380689396,3,19,8,2,0.0
-1.7824417382478714,-0.2870125742738173,0.692909649383465,-1.7824417382478714,2.072160005569458,2.888652129978807,8.07759405012823,0.75,1.9634954084936207,3,20,8,2,0.0
