x,y
2.544193533370137761e+00,-6.772888226244522691e+00
2.459323385019796859e+00,-6.630620045397354723e+00
2.366739516216513461e+00,-6.545664744641707777e+00
2.238187421834271440e+00,-6.452642279087888788e+00
2.105761927653458709e+00,-6.298064802298132037e+00
1.958160916318354428e+00,-6.254038921500346682e+00
1.824413746640373590e+00,-6.048751107207974265e+00
1.676901657651187039e+00,-6.025422751979559344e+00
1.554285802692088492e+00,-5.784778620439523067e+00
1.405921614452508406e+00,-5.778107753897807619e+00
1.290797962074601291e+00,-5.560563879429684775e+00
1.149980949614366477e+00,-5.536678612156181956e+00
1.044843498043505292e+00,-5.312800041342875979e+00
9.126859128070710092e-01,-5.294550376202986186e+00
8.087608904132860266e-01,-5.079989612178534841e+00
6.815269318360184236e-01,-5.048955261631278724e+00
5.842095537787213022e-01,-4.836591558873044150e+00
4.681322500844661283e-01,-4.817239037505825827e+00
3.785425991617640262e-01,-4.595727963182998366e+00
2.695598071115904992e-01,-4.566301030696045871e+00
1.864633843063447094e-01,-4.351249056279050897e+00
8.265156622901143058e-02,-4.320432790612079188e+00
4.836369488271839712e-03,-4.110065128198083784e+00
-8.877021861090428345e-02,-4.091599796423498248e+00
-1.621676417346948895e-01,-3.857583531387606790e+00
-2.491310316174923656e-01,-3.850623428745536980e+00
-3.135076938536606184e-01,-3.614759113183434902e+00
-3.853999585294111685e-01,-3.599165022297173167e+00
-4.364000567504196515e-01,-3.368566623831889650e+00
-5.019599975967785621e-01,-3.353563061706265280e+00
-5.489553985459643126e-01,-3.114757921090539394e+00
-6.097408294332976597e-01,-3.078138445028844927e+00
-6.544486410488427053e-01,-2.844937946191247402e+00
-7.103701858340155662e-01,-2.832628837577542136e+00
-7.585586106836902376e-01,-2.593682604252683710e+00
-8.140312069835387021e-01,-2.584260591362812054e+00
-8.549462148166759867e-01,-2.362807265425822756e+00
-9.044803303407065176e-01,-2.324240147991448069e+00
-9.391449953953034946e-01,-2.102511857313160704e+00
-9.817439562455856361e-01,-2.086174956313809226e+00
-1.012897150316276695e+00,-1.851368401807790054e+00
-1.049594588410749818e+00,-1.846280123430247277e+00
-1.076970807662653407e+00,-1.611297377594271163e+00
-1.108515767506513816e+00,-1.581570906222474981e+00
-1.131046767183857549e+00,-1.364275719514306706e+00
-1.158504213790503723e+00,-1.353383277067724322e+00
-1.177494767790211005e+00,-1.118603370095394123e+00
-1.199819112874122240e+00,-1.102230791458669978e+00
-1.215053098030623779e+00,-8.634032352390337284e-01
-1.232063750136022318e+00,-8.616784884765439356e-01
-1.244310627282761317e+00,-6.195641191182087448e-01
-1.257510481469707342e+00,-5.948229145486744196e-01
-1.265695776799767192e+00,-3.700905515983395899e-01
-1.273846214344516392e+00,-3.574533473928365179e-01
-1.277811905974812756e+00,-1.355507532704849361e-01
-1.281463586771986796e+00,-1.142129228279298858e-01
-1.283004082726749262e+00,0.000000000000000000e+00
-1.281463586771986796e+00,1.142129228279298858e-01
-1.277811905974812756e+00,1.355507532704849361e-01
-1.273846214344516392e+00,3.574533473928365179e-01
-1.265695776799767192e+00,3.700905515983395899e-01
-1.257510481469707342e+00,5.948229145486744196e-01
-1.244310627282761317e+00,6.195641191182087448e-01
-1.232063750136022318e+00,8.616784884765439356e-01
-1.215053098030623779e+00,8.634032352390337284e-01
-1.199819112874122240e+00,1.102230791458669978e+00
-1.177494767790211005e+00,1.118603370095394123e+00
-1.158504213790503723e+00,1.353383277067724322e+00
-1.131046767183857549e+00,1.364275719514306706e+00
-1.108515767506513816e+00,1.581570906222474981e+00
-1.076970807662653407e+00,1.611297377594271163e+00
-1.049594588410749818e+00,1.846280123430247277e+00
-1.012897150316276695e+00,1.851368401807790054e+00
-9.817439562455856361e-01,2.086174956313809226e+00
-9.391449953953034946e-01,2.102511857313160704e+00
-9.044803303407065176e-01,2.324240147991448069e+00
-8.549462148166759867e-01,2.362807265425822756e+00
-8.140312069835387021e-01,2.584260591362812054e+00
-7.585586106836902376e-01,2.593682604252683710e+00
-7.103701858340155662e-01,2.832628837577542136e+00
-6.544486410488427053e-01,2.844937946191247402e+00
-6.097408294332976597e-01,3.078138445028844927e+00
-5.489553985459643126e-01,3.114757921090539394e+00
-5.019599975967785621e-01,3.353563061706265280e+00
-4.364000567504196515e-01,3.368566623831889650e+00
-3.853999585294111685e-01,3.599165022297173167e+00
-3.135076938536606184e-01,3.614759113183434902e+00
-2.491310316174923656e-01,3.850623428745536980e+00
-1.621676417346948895e-01,3.857583531387606790e+00
-8.877021861090428345e-02,4.091599796423498248e+00
4.836369488271839712e-03,4.110065128198083784e+00
8.265156622901143058e-02,4.320432790612079188e+00
1.864633843063447094e-01,4.351249056279050897e+00
2.695598071115904992e-01,4.566301030696045871e+00
3.785425991617640262e-01,4.595727963182998366e+00
4.681322500844661283e-01,4.817239037505825827e+00
5.842095537787213022e-01,4.836591558873044150e+00
6.815269318360184236e-01,5.048955261631278724e+00
8.087608904132860266e-01,5.079989612178534841e+00
9.126859128070710092e-01,5.294550376202986186e+00
1.044843498043505292e+00,5.312800041342875979e+00
1.149980949614366477e+00,5.536678612156181956e+00
1.290797962074601291e+00,5.560563879429684775e+00
1.405921614452508406e+00,5.778107753897807619e+00
1.554285802692088492e+00,5.784778620439523067e+00
1.676901657651187039e+00,6.025422751979559344e+00
1.824413746640373590e+00,6.048751107207974265e+00
1.958160916318354428e+00,6.254038921500346682e+00
2.105761927653458709e+00,6.298064802298132037e+00
2.238187421834271440e+00,6.452642279087888788e+00
2.366739516216513461e+00,6.545664744641707777e+00
2.459323385019796859e+00,6.630620045397354723e+00
2.544193533370137761e+00,6.772888226244522691e+00
