x,y,z,density,shock_sensor,shock_sensor_raw,radius_yz,spiral_step,shell_layer,line_index,bin_i,bin_j
-1.75,-0.5,0.25,2.9234633445739746,5.683873415323379,8.956055743000233,0.5590169943749475,55,4,19,86,92
-1.75,-0.5,0.375,2.771239757537842,5.641315929561824,9.80986521168116,0.625,56,4,19,86,93
-1.75,-0.5,0.5,2.489696502685547,5.592081469869477,9.797024858596274,0.7071067811865476,57,4,19,86,94
-1.75,-0.375,0.5,2.536527395248413,6.02515279295358,10.067812629040587,0.625,58,4,19,87,94
-1.75,-0.25,0.5,2.786931276321411,5.731093192299499,8.982284400772624,0.5590169943749475,59,4,19,88,94
-1.75,-0.125,0.5,2.650186777114868,5.892600619484111,9.30505430099413,0.5153882032022076,60,4,19,89,94
-1.75,0.0,0.5,2.9187159538269043,5.992050056254845,9.264142178375533,0.5,61,4,19,90,94
-1.75,0.125,0.5,2.927013874053955,5.578215616430373,8.773125411390394,0.5153882032022076,62,4,19,91,94
-1.75,0.25,0.5,3.0481245517730713,5.590668693658814,9.324854181008629,0.5590169943749475,63,4,19,92,94
-1.75,0.375,0.5,2.8248016834259033,5.789858402033062,9.699744942134544,0.625,64,4,19,93,94
-1.75,0.5,0.5,2.643841505050659,6.004091971801798,10.994757504563426,0.7071067811865476,65,4,19,94,94
-1.75,0.5,0.375,2.884719133377075,6.118297895119289,10.266095271617298,0.625,66,4,19,94,93
-1.75,0.5,0.25,2.730341911315918,5.729175240880403,8.555036519686043,0.5590169943749475,67,4,19,94,92
-1.75,0.5,0.125,2.816772699356079,5.298518654818304,8.172354560664377,0.5153882032022076,68,4,19,94,91
-1.75,0.5,0.0,2.745924234390259,5.928213440870926,9.764497064052694,0.5,69,4,19,94,90
-1.75,0.5,-0.125,2.8402438163757324,6.1759420094004245,10.771448473020426,0.5153882032022076,70,4,19,94,89
-1.75,0.5,-0.25,2.8821215629577637,5.498770589493393,9.37225611820178,0.5590169943749475,71,4,19,94,88
-1.75,0.5,-0.375,2.7959346771240234,5.553933472256287,7.728843818767693,0.625,72,4,19,94,87
-1.75,0.5,-0.5,2.6579558849334717,5.929708997506984,10.722580562768847,0.7071067811865476,73,4,19,94,86
-1.75,0.375,-0.5,2.7573306560516357,5.752338701055906,10.344584571050238,0.625,74,4,19,93,86
-1.75,0.25,-0.5,2.971886157989502,5.665043558838448,8.635259394616636,0.5590169943749475,75,4,19,92,86
-1.75,0.125,-0.5,2.999119520187378,5.548187330954999,8.868671306958976,0.5153882032022076,76,4,19,91,86
-1.75,0.0,-0.5,2.976928949356079,5.669348520822991,10.118225538855274,0.5,77,4,19,90,86
-1.75,-0.125,-0.5,2.7053864002227783,5.142520067892493,7.158593758584885,0.5153882032022076,78,4,19,89,86
-1.75,-0.25,-0.5,2.8688480854034424,5.706636037928773,9.594380384363133,0.5590169943749475,79,4,19,88,86
-1.75,-0.375,-0.5,2.4925990104675293,5.375773305786659,9.054876203034844,0.625,80,4,19,87,86
-1.75,-0.625,-0.625,2.204887866973877,5.639618756931972,10.954719525791646,0.8838834764831844,81,5,19,85,85
-1.75,-0.625,-0.5,2.509636878967285,6.2465593462595965,10.681204923987018,0.8003905296791061,82,5,19,85,86
-1.75,-0.625,-0.375,2.405515432357788,5.782249591622659,10.205747386466236,0.7288689868556626,83,5,19,85,87
-1.75,-0.625,-0.25,2.5218749046325684,5.982260959860255,9.38053941951281,0.673145600891813,84,5,19,85,88
-1.75,-0.625,-0.125,2.5528244972229004,5.41660819483166,8.171262298926962,0.6373774391990981,85,5,19,85,89
-1.75,-0.625,0.0,2.6765451431274414,6.131954887617606,10.789322312253601,0.625,86,5,19,85,90
-1.75,-0.625,0.125,2.7105023860931396,5.641770254841067,9.36543577616295,0.6373774391990981,87,5,19,85,91
-1.75,-0.625,0.25,2.86865496635437,5.410776693608581,8.929372395600321,0.673145600891813,88,5,19,85,92
-1.75,-0.625,0.375,2.728886127471924,5.593997028833659,10.078432590918819,0.7288689868556626,89,5,19,85,93
-1.75,-0.625,0.5,2.5233750343322754,6.210413392922963,10.153583504026372,0.8003905296791061,90,5,19,85,94
-1.75,-0.625,0.625,2.2974648475646973,5.498276082824288,8.4522674954493,0.8838834764831844,91,5,19,85,95
-1.75,-0.5,0.625,2.467301845550537,5.092349185759953,7.83061690652847,0.8003905296791061,92,5,19,86,95
-1.75,-0.375,0.625,2.583749771118164,5.128214350245091,8.00148471284034,0.7288689868556626,93,5,19,87,95
-1.75,-0.25,0.625,2.5488202571868896,4.99496545011489,8.181764539539186,0.673145600891813,94,5,19,88,95
-1.75,-0.125,0.625,2.7241647243499756,5.8599804336886425,10.19626929304144,0.6373774391990981,95,5,19,89,95
-1.75,0.0,0.625,2.7660608291625977,5.757578906325094,9.756854655849473,0.625,96,5,19,90,95
-1.75,0.125,0.625,2.7431256771087646,5.542667241689819,8.168165751411916,0.6373774391990981,97,5,19,91,95
-1.75,0.25,0.625,2.6794233322143555,6.002029448208905,9.532149732684651,0.673145600891813,98,5,19,92,95
-1.75,0.375,0.625,2.4283926486968994,5.64833889941782,8.381648326353952,0.7288689868556626,99,5,19,93,95
-1.75,0.5,0.625,2.326612710952759,6.047110318464416,10.276692276983212,0.8003905296791061,100,5,19,94,95
-1.75,0.625,0.625,2.305396795272827,5.882981107886971,11.219701463339735,0.8838834764831844,101,5,19,95,95
-1.75,0.625,0.5,2.358548402786255,5.808752109617041,10.261430285852562,0.8003905296791061,102,5,19,95,94
-1.75,0.625,0.375,2.501298189163208,5.57704047938898,8.632239637311503,0.7288689868556626,103,5,19,95,93
-1.75,0.625,0.25,2.6444950103759766,5.692741780645537,8.561397890573128,0.673145600891813,104,5,19,95,92
-1.75,0.625,0.125,2.829562187194824,6.052324012700076,9.905454963132028,0.6373774391990981,105,5,19,95,91
-1.75,0.625,0.0,2.854656219482422,5.945226923860816,10.42421706366618,0.625,106,5,19,95,90
-1.75,0.625,-0.125,2.8341009616851807,5.843693223357707,9.984420485264833,0.6373774391990981,107,5,19,95,89
-1.75,0.625,-0.25,2.7203314304351807,5.815663148120123,10.793661040612967,0.673145600891813,108,5,19,95,88
-1.75,0.625,-0.375,2.52836275100708,5.704378430075108,9.70898513680928,0.7288689868556626,109,5,19,95,87
-1.75,0.625,-0.5,2.6293063163757324,5.671124373359552,9.223529880609282,0.8003905296791061,110,5,19,95,86
-1.75,0.625,-0.625,2.5084681510925293,5.682282259196557,9.361822466283243,0.8838834764831844,111,5,19,95,85
-1.75,0.5,-0.625,2.533085823059082,5.574036742061518,9.230403097541954,0.8003905296791061,112,5,19,94,85
-1.75,0.375,-0.625,2.7198455333709717,5.8478785372778495,9.391827424260784,0.7288689868556626,113,5,19,93,85
-1.75,0.25,-0.625,2.71154522895813,5.934831646199008,10.46681574324366,0.673145600891813,114,5,19,92,85
-1.75,0.125,-0.625,2.7198526859283447,5.7255090988237,11.021673114719471,0.6373774391990981,115,5,19,91,85
-1.75,0.0,-0.625,2.717442750930786,5.857552665979933,10.32771280961679,0.625,116,5,19,90,85
-1.75,-0.125,-0.625,2.7520134449005127,5.504788734235395,8.99795971503486,0.6373774391990981,117,5,19,89,85
-1.75,-0.25,-0.625,2.7426769733428955,5.457905334604211,9.069917756774641,0.673145600891813,118,5,19,88,85
-1.75,-0.375,-0.625,2.6288681030273438,5.351886019383237,8.811497768058747,0.7288689868556626,119,5,19,87,85
-1.75,-0.5,-0.625,2.535043239593506,5.771332383542452,10.570263888929704,0.8003905296791061,120,5,19,86,85
-1.75,-0.75,-0.75,1.731998085975647,5.959385162257855,10.228455627669458,1.0606601717798212,121,6,19,84,84
-1.75,-0.75,-0.625,1.9461480379104614,6.180819677405394,10.599131960498063,0.9762812094883317,122,6,19,84,85
-1.75,-0.75,-0.5,2.217134952545166,5.9170155871895425,9.820782865173175,0.9013878188659973,123,6,19,84,86
-1.75,-0.75,-0.375,2.2740604877471924,5.562023497375577,10.347270511419289,0.8385254915624212,124,6,19,84,87
-1.75,-0.75,-0.25,2.278562545776367,5.956216964713104,8.929128756192275,0.7905694150420949,125,6,19,84,88
-1.75,-0.75,-0.125,2.4766550064086914,5.700418597116261,9.948893031409698,0.7603453162872774,126,6,19,84,89
-1.75,-0.75,0.0,2.4505391120910645,6.09596713624504,11.358309957223,0.75,127,6,19,84,90
-1.75,-0.75,0.125,2.392854690551758,5.549795735168919,9.478065937551317,0.7603453162872774,128,6,19,84,91
-1.75,-0.75,0.25,2.4936892986297607,4.976840445958834,6.966477811617541,0.7905694150420949,129,6,19,84,92
-1.75,-0.75,0.375,2.393136978149414,5.941514989390624,10.610222776788481,0.8385254915624212,130,6,19,84,93
-1.75,-0.75,0.5,2.2674756050109863,6.070021068866716,10.828876344891553,0.9013878188659973,131,6,19,84,94
-1.75,-0.75,0.625,1.982840895652771,5.702627843183286,10.304815087180152,0.9762812094883317,132,6,19,84,95
-1.75,-0.75,0.75,2.309189796447754,5.336624068152707,8.31040894825197,1.0606601717798212,133,6,19,84,96
-1.75,-0.625,0.75,2.301706552505493,5.130498520046727,9.000975347928108,0.9762812094883317,134,6,19,85,96
-1.75,-0.5,0.75,2.4822278022766113,5.460222010946779,7.7868685042585195,0.9013878188659973,135,6,19,86,96
-1.75,-0.375,0.75,2.590000867843628,5.254749086216165,6.835113345386122,0.8385254915624212,136,6,19,87,96
-1.75,-0.25,0.75,2.330766201019287,5.4637454835621275,8.237332971834208,0.7905694150420949,137,6,19,88,96
-1.75,-0.125,0.75,2.63486909866333,6.008812629408877,9.234038917407283,0.7603453162872774,138,6,19,89,96
-1.75,0.0,0.75,2.884587526321411,5.996899238069361,10.166013093882635,0.75,139,6,19,90,96
-1.75,0.125,0.75,2.290865182876587,5.909079321779444,8.40945855685609,0.7603453162872774,140,6,19,91,96
-1.75,0.25,0.75,2.263624429702759,5.822970526926058,9.843129520154804,0.7905694150420949,141,6,19,92,96
-1.75,0.375,0.75,2.281743288040161,6.321620199258684,10.70797797522949,0.8385254915624212,142,6,19,93,96
-1.75,0.5,0.75,2.1400034427642822,6.389819346930212,11.426659013550859,0.9013878188659973,143,6,19,94,96
-1.75,0.625,0.75,2.2395987510681152,6.3226280063418345,10.26939777741371,0.9762812094883317,144,6,19,95,96
-1.75,0.75,0.75,1.900627613067627,6.349188078851656,10.942108397923832,1.0606601717798212,145,6,19,96,96
-1.75,0.75,0.625,2.432612419128418,5.42155163308563,9.594426598007292,0.9762812094883317,146,6,19,96,95
-1.75,0.75,0.5,2.4149928092956543,6.238193627538289,11.782657009372514,0.9013878188659973,147,6,19,96,94
-1.75,0.75,0.375,2.5137205123901367,6.331311875328234,10.562424441468398,0.8385254915624212,148,6,19,96,93
-1.75,0.75,0.25,2.5367603302001953,5.458296678871032,8.585754942768247,0.7905694150420949,149,6,19,96,92
-1.75,0.75,0.125,2.448655843734741,5.1292486962178385,7.340697567238609,0.7603453162872774,150,6,19,96,91
-1.75,0.75,0.0,2.3991708755493164,5.949465121523598,10.03505237450375,0.75,151,6,19,96,90
-1.75,0.75,-0.125,2.4803359508514404,5.466788894481722,8.351142393222112,0.7603453162872774,152,6,19,96,89
-1.75,0.75,-0.25,2.506821870803833,5.854821896897796,10.627435873198774,0.7905694150420949,153,6,19,96,88
-1.75,0.75,-0.375,2.131742000579834,5.673003952892147,10.011117181080252,0.8385254915624212,154,6,19,96,87
-1.75,0.75,-0.5,2.286193609237671,5.543640735411255,9.668645655722798,0.9013878188659973,155,6,19,96,86
-1.75,0.75,-0.625,2.281496524810791,5.829171385889396,9.60544939819264,0.9762812094883317,156,6,19,96,85
-1.75,0.75,-0.75,2.0881524085998535,5.207201503922844,7.885656782125102,1.0606601717798212,157,6,19,96,84
-1.75,0.625,-0.75,2.350447416305542,5.890035033237024,9.288514814314588,0.9762812094883317,158,6,19,95,84
-1.75,0.5,-0.75,2.1316044330596924,5.72210253335142,9.57330903624989,0.9013878188659973,159,6,19,94,84
-1.75,0.375,-0.75,2.6190121173858643,5.4739272720050955,9.029950203607195,0.8385254915624212,160,6,19,93,84
-1.75,0.25,-0.75,2.585923910140991,5.663581542213205,9.56745652547796,0.7905694150420949,161,6,19,92,84
-1.75,0.125,-0.75,2.606283664703369,5.520033791569805,10.375098254792997,0.7603453162872774,162,6,19,91,84
-1.75,0.0,-0.75,2.6414921283721924,5.702354982380679,10.084308473509473,0.75,163,6,19,90,84
-1.75,-0.125,-0.75,2.507824659347534,5.173901376097307,8.767401508932206,0.7603453162872774,164,6,19,89,84
-1.75,-0.25,-0.75,2.548060178756714,5.764728970144146,9.469658441665691,0.7905694150420949,165,6,19,88,84
-1.75,-0.375,-0.75,2.281304359436035,5.501582195429263,8.629024787938066,0.8385254915624212,166,6,19,87,84
-1.75,-0.5,-0.75,2.265934944152832,5.366656190493764,9.693718441761897,0.9013878188659973,167,6,19,86,84
-1.75,-0.625,-0.75,2.201291561126709,5.593322789565798,10.16092186907471,0.9762812094883317,168,6,19,85,84
-1.625,-0.875,-0.875,3.2454445362091064,6.1427057406268535,10.50586120978755,1.2374368670764582,169,7,20,83,83
-1.75,-0.875,-0.75,1.8806217908859253,5.43511368724115,8.441577597747346,1.1524430571616109,170,7,19,83,84
-1.75,-0.875,-0.625,1.8655693531036377,5.566229444963113,9.492328156125545,1.0752906583803283,171,7,19,83,85
-1.75,-0.875,-0.5,2.1484153270721436,5.8931735175073925,9.368563335540395,1.0077822185373186,172,7,19,83,86
-1.75,-0.875,-0.375,2.4504780769348145,5.825078161996133,8.89301068167827,0.9519716382329886,173,7,19,83,87
-1.75,-0.875,-0.25,1.8042696714401245,6.682344349494413,11.155548201069069,0.9100137361600648,174,7,19,83,88
-1.75,-0.875,-0.125,2.1044762134552,6.72026608016306,11.853007365561425,0.8838834764831844,175,7,19,83,89
-1.75,-0.875,0.0,2.283613443374634,6.466982937428971,11.88168862594523,0.875,176,7,19,83,90
-1.75,-0.875,0.125,2.2629973888397217,6.11204694932689,11.112804080473076,0.8838834764831844,177,7,19,83,91
-1.75,-0.875,0.25,2.0807456970214844,5.167289013946644,9.650694786104507,0.9100137361600648,178,7,19,83,92
-1.75,-0.875,0.375,2.0761303901672363,5.470884955520061,9.677187460769794,0.9519716382329886,179,7,19,83,93
-1.75,-0.875,0.5,2.083847761154175,5.848868880110835,9.852405608281856,1.0077822185373186,180,7,19,83,94
-1.75,-0.875,0.625,1.8178009986877441,5.609888700746875,10.611281501721797,1.0752906583803283,181,7,19,83,95
-1.75,-0.875,0.75,1.8478343486785889,6.051122611103283,10.097857250916025,1.1524430571616109,182,7,19,83,96
-1.75,-0.875,0.875,1.653536081314087,6.21408118523226,9.502067279074392,1.2374368670764582,183,7,19,83,97
-1.75,-0.75,0.875,2.1254165172576904,5.271409172196442,7.929025044930789,1.1524430571616109,184,7,19,84,97
-1.75,-0.625,0.875,2.066915512084961,5.714692796850523,9.448475750738842,1.0752906583803283,185,7,19,85,97
-1.75,-0.375,0.875,2.12784481048584,5.61221019301679,8.625514150032117,0.9519716382329886,186,7,19,87,97
-1.75,-0.25,0.875,2.0438499450683594,6.002714733810344,9.953209694538222,0.9100137361600648,187,7,19,88,97
-1.75,-0.125,0.875,2.3787567615509033,5.590549095594607,8.65868283304261,0.8838834764831844,188,7,19,89,97
-1.75,0.0,0.875,2.5855886936187744,5.828066363200426,10.054873901714084,0.875,189,7,19,90,97
-1.75,0.125,0.875,2.2047784328460693,6.130640058963206,9.106542976032298,0.8838834764831844,190,7,19,91,97
-1.75,0.25,0.875,2.2515709400177,6.162484478492468,10.5567035121541,0.9100137361600648,191,7,19,92,97
-1.75,0.375,0.875,2.3445136547088623,6.07926101212011,10.247377712014611,0.9519716382329886,192,7,19,93,97
-1.75,0.5,0.875,2.176069974899292,5.691967076740347,9.507425120885832,1.0077822185373186,193,7,19,94,97
-1.75,0.625,0.875,1.973963975906372,6.548290756765802,9.680006394375797,1.0752906583803283,194,7,19,95,97
-1.625,0.75,0.875,3.7724316120147705,5.763618975026036,8.61518428734362,1.1524430571616109,195,7,20,96,97
-1.625,0.875,0.875,3.4535226821899414,5.99459920515271,9.11965625125259,1.2374368670764582,196,7,20,97,97
-1.75,0.875,0.75,1.6801797151565552,6.412108612365409,10.624324501178267,1.1524430571616109,197,7,19,97,96
-1.75,0.875,0.625,2.3215620517730713,5.215988797236889,8.161611953258104,1.0752906583803283,198,7,19,97,95
-1.75,0.875,0.5,2.1556661128997803,5.961302479079562,9.99202171146394,1.0077822185373186,199,7,19,97,94
-1.75,0.875,0.375,2.1631929874420166,6.027604131257387,10.002938036450722,0.9519716382329886,200,7,19,97,93
-1.75,0.875,0.25,2.1548686027526855,5.5831639007235605,9.855063737875305,0.9100137361600648,201,7,19,97,92
-1.75,0.875,0.125,2.8721694946289062,5.119434859000485,8.47625291579805,0.8838834764831844,202,7,19,97,91
-1.75,0.875,0.0,2.075684070587158,5.318047210875918,9.513951759841662,0.875,203,7,19,97,90
-1.75,0.875,-0.125,2.3936522006988525,5.502222826246211,9.134243991599305,0.8838834764831844,204,7,19,97,89
-1.75,0.875,-0.25,2.317473888397217,5.678894495486565,9.964757273840398,0.9100137361600648,205,7,19,97,88
-1.75,0.875,-0.375,2.0493524074554443,4.989423138885945,8.963465495396626,0.9519716382329886,206,7,19,97,87
-1.75,0.875,-0.5,2.374523639678955,5.265702428726959,8.478335539498719,1.0077822185373186,207,7,19,97,86
-1.75,0.875,-0.625,1.948357343673706,5.703500109708473,9.140133659886981,1.0752906583803283,208,7,19,97,85
-1.75,0.875,-0.75,2.120441436767578,5.568518524827493,9.501958069388953,1.1524430571616109,209,7,19,97,84
-1.75,0.875,-0.875,1.8629435300827026,5.430204851867897,9.204314719821838,1.2374368670764582,210,7,19,97,83
-1.75,0.75,-0.875,1.8852375745773315,4.870031278439969,7.287054248327908,1.1524430571616109,211,7,19,96,83
-1.75,0.625,-0.875,2.0097849369049072,5.793765433089279,8.62285930105107,1.0752906583803283,212,7,19,95,83
-1.75,0.5,-0.875,2.0297486782073975,5.551136877796193,9.065769303119266,1.0077822185373186,213,7,19,94,83
-1.75,0.375,-0.875,2.3224003314971924,6.059586122370969,10.239128534504141,0.9519716382329886,214,7,19,93,83
-1.75,0.25,-0.875,2.4096946716308594,5.473341659043404,7.983345645534425,0.9100137361600648,215,7,19,92,83
-1.75,0.125,-0.875,2.5067179203033447,5.988599919494041,11.346302753404675,0.8838834764831844,216,7,19,91,83
-1.75,0.0,-0.875,2.553677797317505,6.100118640842507,10.195066806539263,0.875,217,7,19,90,83
-1.75,-0.125,-0.875,2.1549723148345947,5.5877906386030185,8.13069528196831,0.8838834764831844,218,7,19,89,83
-1.75,-0.25,-0.875,2.3437461853027344,5.841502020498563,9.676735848498682,0.9100137361600648,219,7,19,88,83
-1.75,-0.375,-0.875,2.3366706371307373,5.8987380720480775,9.346281901221237,0.9519716382329886,220,7,19,87,83
-1.75,-0.5,-0.875,1.8717681169509888,5.613000362890083,9.744116611385843,1.0077822185373186,221,7,19,86,83
-1.75,-0.625,-0.875,2.0410220623016357,5.533873537980362,9.35030720933565,1.0752906583803283,222,7,19,85,83
-1.75,-0.75,-0.875,1.763682246208191,5.908995591312026,9.313791531840714,1.1524430571616109,223,7,19,84,83
-1.625,-1.0,-1.0,2.813182830810547,5.85541698929627,9.604735476651344,1.4142135623730951,224,8,20,82,82
-1.625,-1.0,-0.875,2.950751543045044,5.868771592909866,9.226839334866515,1.3287682265918312,225,8,20,82,83
-1.75,-1.0,-0.75,1.4315531253814697,5.539703248759477,8.00412270804575,1.25,226,8,19,82,84
-1.625,-1.0,-0.625,3.2398834228515625,5.661276940664386,7.592683547343349,1.1792476415070754,227,8,20,82,85
-1.75,-1.0,-0.5,2.1246981620788574,5.635182055162627,9.505361390131362,1.118033988749895,228,8,19,82,86
-1.75,-1.0,-0.375,2.032533884048462,5.438109782097918,9.113075638304643,1.0680004681646913,229,8,19,82,87
-1.75,-1.0,-0.25,1.763467788696289,6.1178270345729135,9.781899456529679,1.0307764064044151,230,8,19,82,88
-1.75,-1.0,-0.125,1.99522066116333,6.429187731360832,11.046021143243523,1.0077822185373186,231,8,19,82,89
-1.75,-1.0,0.0,2.0573930740356445,5.786949452038204,8.770002830143968,1.0,232,8,19,82,90
-1.75,-1.0,0.125,2.0755648612976074,6.1676156351956894,11.137578023604735,1.0077822185373186,233,8,19,82,91
-1.75,-1.0,0.25,1.9912042617797852,5.550128584587354,9.538701984181875,1.0307764064044151,234,8,19,82,92
-1.75,-1.0,0.375,2.041938304901123,5.6316342765365714,8.954497256636412,1.0680004681646913,235,8,19,82,93
-1.75,-1.0,0.5,2.202927589416504,5.4489252483271144,8.714703619768697,1.118033988749895,236,8,19,82,94
-1.75,-1.0,0.625,2.114190101623535,5.288028462223252,7.473943891141806,1.1792476415070754,237,8,19,82,95
-1.75,-1.0,0.75,1.665054202079773,5.97687152060096,10.0176969112343,1.25,238,8,19,82,96
-1.625,-1.0,0.875,3.01460337638855,5.7282647213591895,9.480076223653445,1.3287682265918312,239,8,20,82,97
-1.625,-1.0,1.0,2.9657387733459473,5.894314836444543,10.88519229466301,1.4142135623730951,240,8,20,82,98
-1.625,-0.875,1.0,3.216867685317993,5.776016443743124,9.534405821298,1.3287682265918312,241,8,20,83,98
-1.625,-0.75,1.0,3.3399643898010254,5.51009028548917,8.90645028228947,1.25,242,8,20,84,98
