x,y,z,stream_coord,density,shock_sensor,shock_sensor_raw,radius_surface,azimuth_radians,shell_layer,ray_index,line_index,line_mode_code,prediction_error
-1.809849500656128,0.0,0.0,-1.809849500656128,2.093952178955078,9.63609098534937,9.984859315103082,0.0,0.0,0,0,88,0,0.0
-1.809849500656128,0.1,0.0,-1.809849500656128,2.1498405933380127,9.528822398923912,9.918805131962543,0.1,0.0,1,0,88,1,0.0
-1.809849500656128,0.0999209397227302,0.0039756515096925635,-1.809849500656128,2.150463104248047,9.47334685242824,9.907297095679805,0.1,0.039766995615060675,1,1,88,1,0.0
-1.809849500656128,0.0996838839014696,0.007945016697171438,-1.809849500656128,2.1510910987854004,9.42032823092012,9.896099969348104,0.1,0.07953399123012135,1,2,88,1,0.0
-1.809849500656128,0.09928920737019735,0.01190181918019048,-1.809849500656128,2.151723861694336,9.364374807007028,9.885231457925686,0.1,0.11930098684518203,1,3,88,1,0.0
-1.809849500656128,0.09873753419363335,0.015839802440721498,-1.809849500656128,2.152359962463379,9.30582755460049,9.874708746763083,0.1,0.1590679824602427,1,4,88,1,0.0
-1.809849500656128,0.09802973668046362,0.01975273971779527,-1.809849500656128,2.152998685836792,9.247681806481003,9.864548474429546,0.1,0.19883497807530337,1,5,88,1,0.0
-1.809849500656128,0.09716693400404101,0.023634443853290492,-1.809849500656128,2.1536388397216797,9.203923731155019,9.85476670640402,0.1,0.23860197369036407,1,6,88,1,0.0
-1.809849500656128,0.09615049043274204,0.02747877707510253,-1.809849500656128,2.1542797088623047,9.163864344661189,9.845378909672354,0.1,0.2783689693054247,1,7,88,1,0.0
-1.809849500656128,0.09498201317277827,0.03127966070222272,-1.809849500656128,2.153442144393921,9.127957963653515,9.84193741647674,0.1,0.3181359649204854,1,8,88,1,0.0
-1.809849500656128,0.0936633498268728,0.03503108475638243,-1.809849500656128,2.1711318492889404,9.094950305159752,9.76949133449626,0.1,0.3579029605355461,1,9,88,1,0.0
-1.809849500656128,0.09219658547282067,0.038727117465064104,-1.809849500656128,2.18871808052063,9.067995283659002,9.697861113020753,0.1,0.39766995615060674,1,10,88,1,0.0
-1.809849500656128,0.09058403936655232,0.042361914640852816,-1.809849500656128,2.201791286468506,9.042640034410857,9.63039542648023,0.1,0.43743695176566744,1,11,88,1,0.0
-1.809849500656128,0.0888282612749132,0.0459297289222978,-1.809849500656128,2.2002477645874023,9.033079338419064,9.622620158637138,0.1,0.47720394738072813,1,12,88,1,0.0
-1.809849500656128,0.08693202744395825,0.0494249188616723,-1.809849500656128,2.1908986568450928,9.03445837432735,9.655480555337352,0.1,0.5169709429957888,1,13,88,1,0.0
-1.809849500656128,0.0848983362091364,0.052841957845261946,-1.809849500656128,2.1808667182922363,9.037249350326027,9.69162946764995,0.1,0.5567379386108494,1,14,88,1,0.0
-1.7849333530122586,0.08273040325430574,0.05617544283207709,-1.7849333530122586,2.5540695190429688,9.067158792673382,9.273896457281591,0.1,0.5965049342259101,1,15,89,1,0.0
-1.7849333530122586,0.08043165652707648,0.05942010289717106,-1.7849333530122586,2.5767505168914795,9.108149728190238,9.317841481710015,0.1,0.6362719298409708,1,16,89,1,0.0
-1.7849333530122586,0.07800573081852122,0.062570807566056,-1.7849333530122586,2.585385799407959,9.145806540888618,9.330068352949453,0.1,0.6760389254560315,1,17,89,1,0.0
-1.7849333530122586,0.07545646201582301,0.06562257492703757,-1.7849333530122586,2.5835788249969482,9.168244606721498,9.318776869891401,0.1,0.7158059210710922,1,18,89,1,0.0
-1.7849333530122586,0.07278788103694941,0.06857057950864132,-1.7849333530122586,2.581699848175049,9.190916132794133,9.307541148373183,0.1,0.7555729166861528,1,19,89,1,0.0
