"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -8.004886186,      -8.001751614,      -8.596823741,      -8.562625787,      -8.124881769,      -10.06535329
          0,           0,           1,      -8.007938746,      -8.004496279,      -8.600800466,       -8.56564661,      -8.128951389,      -10.06595315
          0,           0,           2,      -8.011540144,      -8.007808282,      -8.604887759,      -8.568794665,      -8.133644323,        -10.066743
          0,           0,           3,      -8.015667123,      -8.011672264,       -8.60897236,      -8.572014134,      -8.138883197,      -10.06780067
          0,           0,           4,       -8.02018707,      -8.015962862,      -8.612921254,      -8.575241703,      -8.144433096,      -10.06923233
          0,           0,           5,      -8.024802393,      -8.020391921,      -8.616587581,      -8.578404912,      -8.149827976,      -10.07117769
