x,y
6.639757728746958909e-01,-2.413779551636368481e+00
5.709863217558179826e-01,-2.269087726723343579e+00
4.688565324204308493e-01,-2.089032244676398697e+00
3.590920181955609691e-01,-1.873187715660721508e+00
2.430103142091205592e-01,-1.621599592475427620e+00
1.775768183980669379e-01,-1.372408035817363814e+00
1.237560508251189795e-01,-1.122797088106236574e+00
8.097517892292571684e-02,-8.734807725404460932e-01
4.888390193666736216e-02,-6.431195926926438489e-01
2.612426853179927733e-02,-4.286918235085313000e-01
1.250202717099868632e-02,-2.143650714248891975e-01
8.022031375340077375e-03,-3.748258782757961285e-04
1.254062543596545787e-02,2.140192922263863817e-01
2.580135611125411454e-02,4.280178696508444292e-01
4.824893365587501481e-02,6.421458721752203447e-01
8.009135273524692344e-02,8.758490519923348705e-01
1.223509947913034024e-01,1.125546251881926585e+00
1.754908942495073676e-01,1.374566594197873082e+00
2.399431251798356812e-01,1.625049613209234467e+00
3.231651237777300456e-01,1.875769645833070376e+00
4.329711015479904557e-01,2.125002244546536190e+00
5.843729789512497330e-01,2.376251983648490995e+00
7.625227046608924475e-01,2.625005582406643612e+00
9.893447488290922909e-01,2.874391773774746639e+00
1.271798285816396978e+00,3.126768432350621740e+00
1.540114435528005865e+00,3.342275326598494356e+00
1.785133393509047206e+00,3.521689939504813793e+00
1.997561969688960160e+00,3.667123229168946175e+00
