x,y
3.206807798317500291e-01,-1.910266754054833926e+00
2.804124948978423681e-01,-1.767754756150737627e+00
2.342394502844129534e-01,-1.590455988924654784e+00
1.834561311517443061e-01,-1.376771574810383925e+00
1.296885436943598924e-01,-1.131979943622672291e+00
8.690343986238746599e-02,-8.834551883831855967e-01
5.434220579692294884e-02,-6.446715063518946298e-01
3.142807715279716252e-02,-4.291644013590282802e-01
1.793688937595905308e-02,-2.149972279393483898e-01
1.331800624302459379e-02,-2.550612839441298760e-04
1.783200223105296800e-02,2.139201289604580614e-01
3.133053840909683085e-02,4.324206537197506917e-01
5.396071904046195744e-02,6.493811817869307168e-01
8.608207508495879789e-02,8.768214208502618234e-01
1.288094475609915524e-01,1.126140252583556434e+00
1.826606135027748490e-01,1.375449379403439698e+00
2.481333291700907884e-01,1.624945396587015978e+00
3.335481054825441549e-01,1.883970740413854816e+00
4.509664691729204367e-01,2.141797170870833877e+00
6.163752422545636378e-01,2.393539278398430614e+00
8.845428529339176560e-01,2.657908800220678547e+00
1.141915577092341039e+00,2.887391842665180341e+00
1.386663117872817041e+00,3.081226930850081924e+00
1.616821563963378949e+00,3.239513366113579096e+00
