"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          84,      -4.536565795,      -4.555771584,      -4.893664241,      -4.893658203,      -4.318643569,      -11.60652723
          0,           0,          85,      -4.537423585,      -4.561183651,      -4.893899143,      -4.893895069,      -4.320620686,      -11.60795179
          0,           0,          86,      -4.538677946,      -4.567314832,      -4.894246906,      -4.894215319,      -4.323100173,      -11.60603294
          0,           0,          87,      -4.539092079,      -4.572643077,      -4.894665875,      -4.894650063,      -4.324257275,      -11.60777697
          0,           0,          88,      -4.540331373,       -4.57800929,       -4.89541535,      -4.895363071,      -4.327124577,      -11.60579547
          0,           0,          89,      -4.540387537,      -4.582717536,      -4.896061415,      -4.896023399,      -4.328004034,      -11.60485402
          0,           0,          90,        -4.5403723,      -4.587269602,      -4.897153292,       -4.89709329,      -4.329121978,      -11.60400577
          0,           0,          91,      -4.540250633,      -4.592131175,      -4.898267314,      -4.898208861,      -4.330083572,      -11.60091424
          0,           0,          92,      -4.539456085,      -4.596073697,      -4.899639441,      -4.899579709,      -4.330087866,      -11.60028782
          0,           0,          93,      -4.539069987,      -4.599716273,      -4.901203966,      -4.901127716,      -4.331204338,      -11.59702478
          0,           0,          94,      -4.537699277,      -4.602475268,      -4.902781488,      -4.902715382,      -4.330708672,      -11.59435276
          0,           0,          95,      -4.536134615,      -4.604887178,      -4.904673957,      -4.904589238,      -4.330210747,      -11.59186699
          0,           0,          96,      -4.534414259,      -4.607430255,      -4.906540433,      -4.906459012,      -4.329484326,       -11.5876977
          0,           0,          97,      -4.532223816,      -4.609122374,      -4.908682346,      -4.908590751,      -4.328002921,      -11.58518881
          0,           0,          98,      -4.530298887,      -4.610335871,      -4.910829545,      -4.910730338,      -4.327289126,      -11.58126798
          0,           0,          99,      -4.527867085,      -4.610792394,      -4.913085037,        -4.9129933,      -4.325628614,      -11.57710472
          0,           0,         100,      -4.525118603,      -4.610759249,       -4.91535109,      -4.915245708,      -4.323569287,      -11.57381404
          0,           0,         101,      -4.522501228,      -4.610897609,      -4.917601805,      -4.917508437,      -4.321665885,      -11.57341059
          0,           0,         102,       -4.52162449,       -4.61074331,      -4.917329948,      -4.917235218,      -4.320576864,      -11.57219823
          0,           0,         103,      -4.520599254,       -4.61054343,      -4.917005445,      -4.916909114,      -4.319311284,      -11.57075865
          0,           0,         104,       -4.51940993,      -4.610280164,      -4.916618638,      -4.916520288,      -4.317854827,       -11.5690609
          0,           0,         105,      -4.518045447,      -4.609927576,      -4.916158365,      -4.916057526,      -4.316201674,       -11.5670861
          0,           0,         106,      -4.516503901,      -4.609447739,      -4.915612239,      -4.915508257,      -4.314361519,      -11.56483606
          0,           0,         107,      -4.514799024,      -4.608787156,       -4.91496712,      -4.914859152,      -4.312370765,      -11.56235011
          0,           0,         108,      -4.512968927,      -4.607871394,      -4.914210122,      -4.914097477,      -4.310304209,      -11.55969368
          0,           0,         109,      -4.511084105,      -4.606602812,      -4.913331317,      -4.913213135,      -4.308284326,      -11.55702205
          0,           0,         110,      -4.509253044,      -4.604869382,      -4.912332803,      -4.912209076,      -4.306484095,      -11.55456248
          0,           0,         111,      -4.507588325,      -4.602559774,       -4.91123027,       -4.91110154,        -4.3050553,       -11.5524493
          0,           0,         112,      -4.506126781,       -4.59960077,      -4.910051845,       -4.90991948,      -4.303976547,      -11.55050901
          0,           0,         113,      -4.504695758,      -4.596029521,      -4.908830539,      -4.908696469,      -4.302804934,      -11.54809889
          0,           0,         114,      -4.502789691,      -4.592128398,      -4.907580204,       -4.90743959,      -4.300504276,      -11.54443211
          0,           0,         115,      -4.499614306,      -4.588619694,      -4.906252933,       -4.90609628,      -4.295727104,      -11.53970416
          0,           0,         116,      -4.494361657,      -4.586554253,       -4.90480724,      -4.904641523,       -4.28749674,      -11.53498386
          0,           0,         117,      -4.487434306,      -4.586036631,      -4.903577766,      -4.903432267,      -4.276747605,      -11.53197496
          0,           0,         118,      -4.481341786,      -4.586477913,       -4.90361017,      -4.903485035,      -4.267759906,      -11.53177088
          0,           0,         119,      -4.478829321,      -4.587517819,      -4.905920502,      -4.905777568,      -4.264694133,      -11.53362851
          0,           0,         120,      -4.480635763,      -4.588968614,      -4.910409079,      -4.910273655,      -4.268473418,       -11.5355652
          0,           0,         121,      -4.484512768,      -4.588919036,      -4.916024092,      -4.915969175,      -4.275474552,      -11.53648821
          0,           0,         122,      -4.487924087,       -4.58559884,      -4.920779553,      -4.920731461,      -4.281589502,      -11.53559144
          0,           0,         123,      -4.489681749,      -4.579478822,      -4.922750766,      -4.922626045,      -4.284954184,      -11.53293576
          0,           0,         124,      -4.488829443,      -4.571878371,      -4.921823081,      -4.921677239,      -4.283910005,      -11.52847128
