x,y
2.216309661083209370e+00,-6.347572034262880081e+00
2.165914223134139061e+00,-6.289758157213123368e+00
2.080437875110229484e+00,-6.219118847682768347e+00
1.993280302529782944e+00,-6.098526361493431303e+00
1.868713448229567753e+00,-6.065731301143460819e+00
1.754223097105314322e+00,-5.868063674137300012e+00
1.621190215291594683e+00,-5.857701758492964927e+00
1.508012583861114475e+00,-5.627136590985618803e+00
1.365265611069582885e+00,-5.625260605647854462e+00
1.254559431951913107e+00,-5.393378101593377494e+00
1.118251642080681174e+00,-5.380437462153484063e+00
1.016163899868813836e+00,-5.134863288578937812e+00
8.846219193448365825e-01,-5.113767439461484265e+00
7.823548035062466433e-01,-4.893945265333262462e+00
6.528842758892051679e-01,-4.868249095672247506e+00
5.582889916623730020e-01,-4.629675913374034835e+00
4.427077988313227186e-01,-4.614272954968773988e+00
3.540762320299692956e-01,-4.354368462398343631e+00
2.481409824763181060e-01,-4.349749619103207898e+00
1.704756005363574634e-01,-4.098533303914020820e+00
7.306057585560674084e-02,-4.095049264935814115e+00
3.629122360771779021e-03,-3.855963726889114263e+00
-8.159215864828919806e-02,-3.840042162458506603e+00
-1.458361092526722913e-01,-3.599925844492960714e+00
-2.237574395732641608e-01,-3.587218503106613277e+00
-2.832591666305743217e-01,-3.371540702575323678e+00
-3.544751471224246719e-01,-3.325947775676541873e+00
-4.053814695296739101e-01,-3.116420799828305555e+00
-4.665776095657803713e-01,-3.081645979717069217e+00
-5.134588795398272731e-01,-2.861070073836920358e+00
-5.636859972513807993e-01,-2.836744458851764961e+00
-6.008399740833488822e-01,-2.635206531961353349e+00
-6.471519597323791562e-01,-2.595093315505250686e+00
-6.803237121391635389e-01,-2.381369542558582353e+00
-7.220905779296706850e-01,-2.364200504002522241e+00
-7.529833788656237203e-01,-2.126897672761459468e+00
-7.893083595471697134e-01,-2.126656279728120769e+00
-8.203796642960108354e-01,-1.865231630297339516e+00
-8.569834008336405518e-01,-1.854195401832765322e+00
-8.826469216087539094e-01,-1.626846429796851234e+00
-9.135399484323996067e-01,-1.588522990595321094e+00
-9.345847779267727473e-01,-1.361219309574487113e+00
-9.590641489390496766e-01,-1.349591543327788745e+00
-9.762864238421767871e-01,-1.115511714043665670e+00
-9.942791643922531675e-01,-1.109617647619879799e+00
-1.005817215417211807e+00,-8.825830532884111346e-01
-1.019106118445838316e+00,-8.680645064735896810e-01
-1.027314774811495024e+00,-6.139785937812864969e-01
-1.036592875324370722e+00,-6.120174194172935955e-01
-1.042204613012268632e+00,-3.705843098613680331e-01
-1.047651933528100709e+00,-3.455456445107655816e-01
-1.051187921991663554e+00,-1.396506266022214671e-01
-1.054708720074530204e+00,-1.041524317495676893e-01
-1.056187559549762955e+00,0.000000000000000000e+00
-1.054708720074530204e+00,1.041524317495676893e-01
-1.051187921991663554e+00,1.396506266022214671e-01
-1.047651933528100709e+00,3.455456445107655816e-01
-1.042204613012268632e+00,3.705843098613680331e-01
-1.036592875324370722e+00,6.120174194172935955e-01
-1.027314774811495024e+00,6.139785937812864969e-01
-1.019106118445838316e+00,8.680645064735896810e-01
-1.005817215417211807e+00,8.825830532884111346e-01
-9.942791643922531675e-01,1.109617647619879799e+00
-9.762864238421767871e-01,1.115511714043665670e+00
-9.590641489390496766e-01,1.349591543327788745e+00
-9.345847779267727473e-01,1.361219309574487113e+00
-9.135399484323996067e-01,1.588522990595321094e+00
-8.826469216087539094e-01,1.626846429796851234e+00
-8.569834008336405518e-01,1.854195401832765322e+00
-8.203796642960108354e-01,1.865231630297339516e+00
-7.893083595471697134e-01,2.126656279728120769e+00
-7.529833788656237203e-01,2.126897672761459468e+00
-7.220905779296706850e-01,2.364200504002522241e+00
-6.803237121391635389e-01,2.381369542558582353e+00
-6.471519597323791562e-01,2.595093315505250686e+00
-6.008399740833488822e-01,2.635206531961353349e+00
-5.636859972513807993e-01,2.836744458851764961e+00
-5.134588795398272731e-01,2.861070073836920358e+00
-4.665776095657803713e-01,3.081645979717069217e+00
-4.053814695296739101e-01,3.116420799828305555e+00
-3.544751471224246719e-01,3.325947775676541873e+00
-2.832591666305743217e-01,3.371540702575323678e+00
-2.237574395732641608e-01,3.587218503106613277e+00
-1.458361092526722913e-01,3.599925844492960714e+00
-8.159215864828919806e-02,3.840042162458506603e+00
3.629122360771779021e-03,3.855963726889114263e+00
7.306057585560674084e-02,4.095049264935814115e+00
1.704756005363574634e-01,4.098533303914020820e+00
2.481409824763181060e-01,4.349749619103207898e+00
3.540762320299692956e-01,4.354368462398343631e+00
4.427077988313227186e-01,4.614272954968773988e+00
5.582889916623730020e-01,4.629675913374034835e+00
6.528842758892051679e-01,4.868249095672247506e+00
7.823548035062466433e-01,4.893945265333262462e+00
8.846219193448365825e-01,5.113767439461484265e+00
1.016163899868813836e+00,5.134863288578937812e+00
1.118251642080681174e+00,5.380437462153484063e+00
1.254559431951913107e+00,5.393378101593377494e+00
1.365265611069582885e+00,5.625260605647854462e+00
1.508012583861114475e+00,5.627136590985618803e+00
1.621190215291594683e+00,5.857701758492964927e+00
1.754223097105314322e+00,5.868063674137300012e+00
1.868713448229567753e+00,6.065731301143460819e+00
1.993280302529782944e+00,6.098526361493431303e+00
2.080437875110229484e+00,6.219118847682768347e+00
2.165914223134139061e+00,6.289758157213123368e+00
2.216309661083209370e+00,6.347572034262880081e+00
