x,y
3.041796511581965623e-01,-6.303397362108354329e+00
1.703667840531893907e-01,-6.174039819797911832e+00
1.502298220566333775e-02,-6.005998352131285856e+00
-1.559335581149374761e-01,-5.815187007575840283e+00
-3.264815682002477626e-01,-5.569853966112260579e+00
-4.393850354467119246e-01,-5.319029846748748014e+00
-5.417110539163862981e-01,-5.062323625985677644e+00
-6.386325744901384383e-01,-4.808523382846410676e+00
-7.146912517547607813e-01,-4.556491053385006040e+00
-7.780989794049943953e-01,-4.321720563794498204e+00
-8.340002002716064844e-01,-4.060787198653855512e+00
-9.040686958857941935e-01,-3.814727806474093708e+00
-9.609531038829257632e-01,-3.565137877915199205e+00
-1.002136694771902814e+00,-3.320888482953433751e+00
-1.046129793167114297e+00,-3.090230415829203103e+00
-1.090132649694170119e+00,-2.858379773118278955e+00
-1.126930973597935148e+00,-2.588859307301508483e+00
-1.159006191389901241e+00,-2.337931807939107820e+00
-1.178070634841918762e+00,-2.083610667036725150e+00
-1.203378290176391419e+00,-1.858814014242840873e+00
-1.224474979536873676e+00,-1.599269777923435054e+00
-1.229947878020150265e+00,-1.336723851693141008e+00
-1.239430670465741624e+00,-1.081975643510941776e+00
-1.263124300139290890e+00,-8.389386240538065920e-01
-1.268971243313380626e+00,-6.079990995394721764e-01
-1.274512244360787472e+00,-3.694293289989620810e-01
-1.276759441648210647e+00,-9.789090110109999188e-02
-1.274315923690795938e+00,1.436432298127705565e-01
-1.273757768767220355e+00,3.701896876483772303e-01
-1.269352406501769837e+00,6.073471346458827469e-01
-1.247905190740312698e+00,8.358573441381578206e-01
-1.237021178245544473e+00,1.084440218163774894e+00
-1.222875293050493362e+00,1.328418854769173763e+00
-1.203266863550458643e+00,1.576221180426609969e+00
-1.189440288952418712e+00,1.824524253219753867e+00
-1.173906398909432269e+00,2.076560824722439413e+00
-1.154758764403206905e+00,2.342328535271929191e+00
-1.135118335723876770e+00,2.611911760522173331e+00
-1.115921365601675763e+00,2.864452144542297241e+00
-1.093623557499476817e+00,3.103306620926052695e+00
-1.072008801596505245e+00,3.330228928621712825e+00
-1.043028495379856757e+00,3.561457620812701563e+00
-1.013961336680821113e+00,3.821267114831255363e+00
-9.845796016965591146e-01,4.061812864495562003e+00
-9.542778434753416139e-01,4.308226708467904231e+00
-9.262369745799472476e-01,4.565582330350750340e+00
-8.990378254481723452e-01,4.838466222410076512e+00
-8.714155855178831178e-01,5.092403126227390331e+00
-8.389241399765015039e-01,5.350959764672563068e+00
-8.047628447668890850e-01,5.588100147711765331e+00
-7.700251045227051172e-01,5.837949739648150782e+00
-7.368858075823099263e-01,6.067356641416425944e+00
-6.958907206399098655e-01,6.306215136856229364e+00
-6.568219876970560200e-01,6.556585026251806170e+00
-6.812002363204956445e-01,6.830739553098554850e+00
-6.500260023389543562e-01,7.097403649385872981e+00
-5.967664252689905968e-01,7.357527038493712368e+00
-5.908531847000122461e-01,7.610651820511010968e+00
-5.778503122329712305e-01,7.886914512553770962e+00
-6.430925686699999755e-01,8.143866253363622576e+00
-4.143743900571550398e-01,8.382705947795470180e+00
-3.282197077614918967e-01,8.612754944857062611e+00
-3.443914015633720016e-01,8.843882956288076969e+00
-3.055588903427124414e-01,9.109211499814861668e+00
-1.635477247238159570e-01,9.348619720378477993e+00
3.135155011074874931e-02,9.596120684951930713e+00
1.685688674194472103e-01,9.845888669614668132e+00
1.445433697274752793e-01,1.007520619847557697e+01
1.873336974808148536e-01,1.032496164913301406e+01
2.052972431438309098e-01,1.058261352313029313e+01
5.230449552791458512e-01,1.086365534965094071e+01
6.379281354546546545e-01,1.117235196023792376e+01
5.643092327628816962e-01,1.143195273582037430e+01
6.998094573361532955e-01,1.171287399065959001e+01
1.835028420346124234e-01,1.206978605861787557e+01
4.288424144642694058e-01,1.243996509870925138e+01
7.201812754528862381e-01,1.279222350848185386e+01
4.178289917707442847e-01,1.316826205981242026e+01
1.545777765512466040e-01,1.353466999917835167e+01
1.001637852362223802e-01,1.393307262194621288e+01
2.948572335243225262e-01,1.431501455353451746e+01
7.295864860670906449e-01,1.466124819393281697e+01
6.441887146404811082e-01,1.498040756544509478e+01
3.513080688204083812e-01,1.533310493788161821e+01
5.585577698435102434e-01,1.566729993866635340e+01
7.180992703097206498e-01,1.599939440364961030e+01
6.163761443070002732e-01,1.678206892059994715e+01
2.409024236202240155e-01,1.756835432099057570e+01
6.108120485714507719e-02,1.834887271655070151e+01
-5.826363842827930739e-02,1.948189556985706616e+01
2.426745676313127875e-01,2.094626411756911821e+01
2.871004638671874609e-01,2.276975017321574057e+01
4.702483413219452624e-01,2.503699887185901929e+01
8.605210097517286272e-01,2.684203596161557215e+01
1.193192992653165474e+00,2.861398082507120932e+01
1.606113280330385473e+00,3.033055154301903400e+01
1.851238220691680869e+00,3.165879261880726148e+01
