x,y
3.198944966452462180e-01,-7.786309219589764297e+00
2.796263607229504955e-01,-7.643858563380090843e+00
2.334532267025538621e-01,-7.466621171908228050e+00
1.826698096479688616e-01,-7.252998125033228050e+00
1.289023201125008011e-01,-7.003804988852078139e+00
8.609186727660034233e-02,-6.754112740405477489e+00
5.401991496767322154e-02,-6.520930665105090007e+00
3.139801938193187425e-02,-6.306657495468363628e+00
-1.155186510767254315e-01,-6.064915540188059673e+00
-2.623839253016879702e-01,-5.821081657719973101e+00
-4.035231005123682824e-01,-5.575163468943683753e+00
-5.470024307114735862e-01,-5.337591135301269496e+00
-6.932059826850891504e-01,-5.089173617332683364e+00
-8.415873351097102884e-01,-4.839397631278568923e+00
-9.947746866771152163e-01,-4.579561611064352000e+00
-1.018144050053187755e+00,-4.345732836544023314e+00
-1.039195729391915624e+00,-4.102357484093243301e+00
-1.065111181804111906e+00,-3.860951230687263980e+00
-1.084605528014046749e+00,-3.627643920174175918e+00
-1.099677073342459677e+00,-3.409454084625775039e+00
-1.115032473019191173e+00,-3.177994535130623355e+00
-1.131810839925493362e+00,-2.912098776774256326e+00
-1.141355093274797561e+00,-2.661683213190882302e+00
-1.145314663887023965e+00,-2.403103175665160407e+00
-1.142807096481323281e+00,-2.163470194501045718e+00
-1.140004877771650049e+00,-1.904781335923862340e+00
-1.138895226614815792e+00,-1.649106735322666495e+00
-1.131807365826198009e+00,-1.388736582985455215e+00
-1.118881451470511212e+00,-1.148508781526278888e+00
-1.111306501524789159e+00,-8.798462947687282210e-01
-1.101438680103846934e+00,-6.367617959545537332e-01
-1.094759860447474642e+00,-3.805748338268690745e-01
-1.082111686706543008e+00,-1.302835544428013748e-01
-1.072571554592677501e+00,1.339607295058247161e-01
-1.057904213905334512e+00,3.781997873191969006e-01
-1.043662109783717540e+00,6.360515923249518977e-01
-1.020413301059177824e+00,8.619164114429063162e-01
-9.945130222865512515e-01,1.113000398542690839e+00
-9.677063612256731062e-01,1.371600633528042401e+00
-9.433930305753435164e-01,1.629545762377616391e+00
-9.117096026284354782e-01,1.880427911120292173e+00
-8.841937825339181156e-01,2.138728964848668923e+00
-8.498532817023141117e-01,2.394398422420515260e+00
-8.319252263477869835e-01,2.636010993046911111e+00
-8.032205830982750427e-01,2.875879225229004632e+00
-7.698186170033043396e-01,3.105544708976214707e+00
-7.400539817810058985e-01,3.347345698399694314e+00
-7.069331452505929203e-01,3.597235480896554094e+00
-6.672733896800449038e-01,3.861820430934919557e+00
-6.380027407237462977e-01,4.113905707947335344e+00
-5.910466443470545617e-01,4.382320614040388307e+00
-5.715565726416449444e-01,4.644135276428780656e+00
-5.523637918744768172e-01,4.911827569868373544e+00
-5.019233952930992615e-01,5.153095727827357919e+00
-4.532440264565602561e-01,5.376705243426199488e+00
-3.961137663296290246e-01,5.601656442549037607e+00
-3.411407856260026961e-01,5.831126559300573220e+00
-2.378180071966987663e-01,6.090599951242188226e+00
-8.805006980895924151e-03,6.329591279890346200e+00
1.122225818634033923e-01,6.576361321219867051e+00
2.821318653821945910e-01,6.839104181196498544e+00
3.123968560525349214e-01,7.115635400678920419e+00
3.864843651396887569e-01,7.360361854187569719e+00
2.991033002478735714e-01,7.622701173689174325e+00
2.552014650787625683e-01,7.856564323059640031e+00
4.356456545591354534e-01,8.108052054993233781e+00
3.805687829596655636e-01,8.345375952218748949e+00
3.021245809282575023e-01,8.585261009940568400e+00
6.675046296800886125e-01,8.831298493155900431e+00
9.221540303911480718e-01,9.102132189793735506e+00
1.488527429716927752e+00,9.343382772897461663e+00
1.541783813680921211e+00,9.578361993696496768e+00
1.610626991067613867e+00,9.823757381618511531e+00
3.253164193221500522e+00,1.006396668860791088e+01
3.753654109341757472e+00,1.031874636804255019e+01
3.267976815973009597e+00,1.055512898871777239e+01
3.211172210080282419e+00,1.081056752086586314e+01
3.009790918418338901e+00,1.104571526954052629e+01
3.551346893583025022e+00,1.132254158310428238e+01
4.855314335414341542e+00,1.155577081153271379e+01
3.229331820964813193e+00,1.180811603291594380e+01
2.724154267753873260e+00,1.204285778881019553e+01
2.960733203245060174e+00,1.228718587893296643e+01
3.027154473615543573e+00,1.250760344659479628e+01
2.818341010676962632e+00,1.277720199875369644e+01
2.385140489548444265e+00,1.302522598557010269e+01
1.287009445978062327e+00,1.328914636084912004e+01
1.434140135428735086e+00,1.355736944216538831e+01
2.088813085934945413e+00,1.381022528802546034e+01
2.834576155219759031e+00,1.405511958821379892e+01
