x,y
2.781001716635783882e+00,-6.816150420098280094e+00
2.718732026975194671e+00,-6.691067123367468561e+00
2.622287863268099706e+00,-6.674297087578748844e+00
2.515612883548830059e+00,-6.499963719549835872e+00
2.376599311485157351e+00,-6.480877031553156087e+00
2.249743546719029208e+00,-6.286901841890447429e+00
2.095940060080406564e+00,-6.228831468264059090e+00
1.964378114767839634e+00,-6.050528076762447860e+00
1.807465463583746157e+00,-5.988830811591172143e+00
1.673907797048729496e+00,-5.800613294374577400e+00
1.522601092227642949e+00,-5.737730475788821671e+00
1.393566668052535817e+00,-5.555709934280234741e+00
1.248758070482317795e+00,-5.487530476660751333e+00
1.124687848287639680e+00,-5.303896726926370597e+00
9.868331853849019453e-01,-5.237830815950826668e+00
8.684610733334725552e-01,-5.053812667347338916e+00
7.404633569929599535e-01,-4.990243680090928002e+00
6.284849616200863798e-01,-4.810802487010250594e+00
5.078342901890672278e-01,-4.739986290204888597e+00
4.048434142677307390e-01,-4.583431679907501888e+00
2.927313153547880242e-01,-4.491846057301272843e+00
1.967863002691256358e-01,-4.332637269201935482e+00
9.340393914793128360e-02,-4.253585004760902066e+00
3.648607376550198900e-03,-4.078490557035013175e+00
-8.896804404414034029e-02,-4.005759177843526864e+00
-1.682415998055108997e-01,-3.825973435856249161e+00
-2.508976700208192523e-01,-3.753182486079785551e+00
-3.207172239588231832e-01,-3.577040018399758825e+00
-3.950922323797403934e-01,-3.512920147986436703e+00
-4.574079813654983173e-01,-3.336168009939850077e+00
-5.229700373646799516e-01,-3.258156851314160551e+00
-5.776030313264592930e-01,-3.076753439267678747e+00
-6.298407699816030991e-01,-3.005748074349699817e+00
-6.726779566007705657e-01,-2.828512321245305383e+00
-7.187577636997257713e-01,-2.759959432011356295e+00
-7.548727678332646240e-01,-2.567748437654607141e+00
-7.938852673810303795e-01,-2.498984258469878483e+00
-8.250661225839661661e-01,-2.320574719610871028e+00
-8.593931526043758762e-01,-2.272577003024670361e+00
-8.928747031563752934e-01,-2.083998451959721887e+00
-9.301094050779997735e-01,-2.024295864740804252e+00
-9.594516635849545949e-01,-1.839320022764862950e+00
-9.923887777613270567e-01,-1.782355468568144419e+00
-1.018321246168088612e+00,-1.582344806239921242e+00
-1.047032670210018779e+00,-1.551743352367561224e+00
-1.068777219365927289e+00,-1.342663766702218764e+00
-1.093430857500019115e+00,-1.313704603864830123e+00
-1.111242111166812263e+00,-1.077513577302499748e+00
-1.132517206393142573e+00,-1.074371048762482017e+00
-1.148090028616184144e+00,-8.492790751767401725e-01
-1.165799611525215163e+00,-8.398069118206598072e-01
-1.178821651210847588e+00,-5.978569807294680238e-01
-1.193627983075771670e+00,-5.891129317484339323e-01
-1.203433857407335550e+00,-3.725938108958759543e-01
-1.213042693201337174e+00,-3.447611125908335294e-01
-1.218238065720061103e+00,-1.262736654251205293e-01
-1.223292206429170914e+00,-1.096194308175116316e-01
-1.225536117666517377e+00,0.000000000000000000e+00
-1.223292206429170914e+00,1.096194308175116316e-01
-1.218238065720061103e+00,1.262736654251205293e-01
-1.213042693201337174e+00,3.447611125908335294e-01
-1.203433857407335550e+00,3.725938108958759543e-01
-1.193627983075771670e+00,5.891129317484339323e-01
-1.178821651210847588e+00,5.978569807294680238e-01
-1.165799611525215163e+00,8.398069118206598072e-01
-1.148090028616184144e+00,8.492790751767401725e-01
-1.132517206393142573e+00,1.074371048762482017e+00
-1.111242111166812263e+00,1.077513577302499748e+00
-1.093430857500019115e+00,1.313704603864830123e+00
-1.068777219365927289e+00,1.342663766702218764e+00
-1.047032670210018779e+00,1.551743352367561224e+00
-1.018321246168088612e+00,1.582344806239921242e+00
-9.923887777613270567e-01,1.782355468568144419e+00
-9.594516635849545949e-01,1.839320022764862950e+00
-9.301094050779997735e-01,2.024295864740804252e+00
-8.928747031563752934e-01,2.083998451959721887e+00
-8.593931526043758762e-01,2.272577003024670361e+00
-8.250661225839661661e-01,2.320574719610871028e+00
-7.938852673810303795e-01,2.498984258469878483e+00
-7.548727678332646240e-01,2.567748437654607141e+00
-7.187577636997257713e-01,2.759959432011356295e+00
-6.726779566007705657e-01,2.828512321245305383e+00
-6.298407699816030991e-01,3.005748074349699817e+00
-5.776030313264592930e-01,3.076753439267678747e+00
-5.229700373646799516e-01,3.258156851314160551e+00
-4.574079813654983173e-01,3.336168009939850077e+00
-3.950922323797403934e-01,3.512920147986436703e+00
-3.207172239588231832e-01,3.577040018399758825e+00
-2.508976700208192523e-01,3.753182486079785551e+00
