"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -8.002881327,        -8.0119779,      -8.671418359,      -8.622226419,      -8.128385369,      -9.886069431
          0,           0,           1,      -8.005387785,       -8.01439561,      -8.674141411,      -8.625191364,      -8.132123997,      -9.886128915
          0,           0,           2,      -8.008450117,      -8.017431506,      -8.676708908,      -8.628044671,      -8.136504993,      -9.886180309
          0,           0,           3,      -8.012071999,      -8.021104501,      -8.678989342,      -8.630660292,      -8.141477755,       -9.88621756
          0,           0,           4,      -8.016140499,      -8.025318964,      -8.680849272,      -8.632902613,      -8.146827419,      -9.886228836
          0,           0,           5,      -8.020355792,      -8.029796107,      -8.682163207,      -8.634628748,      -8.152085743,      -9.886193273
