x,y
3.832877128629276209e-01,-2.157259537970046104e+00
3.686726460264619365e-01,-2.014983835764563747e+00
3.453597054135621458e-01,-2.014911503928777492e+00
3.220327020456600908e-01,-1.836666283063255856e+00
2.893575501262081184e-01,-1.836559290067759864e+00
2.634276411137905782e-01,-1.623347728115441591e+00
2.298238054965247024e-01,-1.622988408430012131e+00
2.040627423630980986e-01,-1.373750468185239715e+00
1.722011171442320299e-01,-1.373491786685038685e+00
1.490373380282421500e-01,-1.124556561401182098e+00
1.213039617282767324e-01,-1.124181940351943521e+00
1.029154049541090993e-01,-8.748635572528352666e-01
8.130460511727946593e-02,-8.748623060846815180e-01
6.736873891473697806e-02,-6.429314962455204840e-01
5.151659621666695998e-02,-6.427404637847627944e-01
4.176927611872786883e-02,-4.286577326910835928e-01
3.169963447687355884e-02,-4.284666044371468474e-01
2.621365277399697116e-02,-2.144899504525320799e-01
2.073100009687248862e-02,-2.144283856664384591e-01
1.847942602895231642e-02,-2.526930400303217914e-04
1.623015534681029187e-02,0.000000000000000000e+00
1.847942602895231642e-02,2.526930400303217914e-04
2.073100009687248862e-02,2.144283856664384591e-01
2.621365277399697116e-02,2.144899504525320799e-01
3.169963447687355884e-02,4.284666044371468474e-01
4.176927611872786883e-02,4.286577326910835928e-01
5.151659621666695998e-02,6.427404637847627944e-01
6.736873891473697806e-02,6.429314962455204840e-01
8.130460511727946593e-02,8.748623060846815180e-01
1.029154049541090993e-01,8.748635572528352666e-01
1.213039617282767324e-01,1.124181940351943521e+00
1.490373380282421500e-01,1.124556561401182098e+00
1.722011171442320299e-01,1.373491786685038685e+00
2.040627423630980986e-01,1.373750468185239715e+00
2.298238054965247024e-01,1.622988408430012131e+00
2.634276411137905782e-01,1.623347728115441591e+00
2.893575501262081184e-01,1.836559290067759864e+00
3.220327020456600908e-01,1.836666283063255856e+00
3.453597054135621458e-01,2.014911503928777492e+00
3.686726460264619365e-01,2.014983835764563747e+00
3.832877128629276209e-01,2.157259537970046104e+00
