"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,       -5.22048319,      -5.461557713,      -5.841960167,      -5.841998606,      -5.421347364,      -13.26603694
          0,           0,           1,      -5.220478841,      -5.461578863,      -5.841977572,      -5.842016004,      -5.421343138,      -13.26601071
          0,           0,           2,       -5.22047446,      -5.461600023,      -5.841994947,      -5.842033373,      -5.421338869,      -13.26598447
          0,           0,           3,      -5.220470048,       -5.46162119,      -5.842012294,      -5.842050713,      -5.421334559,      -13.26595821
          0,           0,           4,      -5.220465605,      -5.461642365,      -5.842029613,      -5.842068025,      -5.421330207,      -13.26593194
          0,           0,           5,       -5.22046113,      -5.461663549,      -5.842046903,      -5.842085309,      -5.421325814,      -13.26590566
          0,           0,           6,      -5.220456624,      -5.461684742,      -5.842064165,      -5.842102564,      -5.421321378,      -13.26587936
          0,           0,           7,      -5.220452087,      -5.461705942,      -5.842081398,       -5.84211979,      -5.421316901,      -13.26585305
          0,           0,           8,      -5.220447519,      -5.461727151,      -5.842098603,      -5.842136988,      -5.421312382,      -13.26582673
          0,           0,           9,      -5.220442919,      -5.461748368,      -5.842115778,      -5.842154157,      -5.421307821,       -13.2658004
          0,           0,          10,      -5.220438288,      -5.461769594,      -5.842132925,      -5.842171297,      -5.421303219,      -13.26577405
          0,           0,          11,      -5.220433626,      -5.461790827,      -5.842150044,      -5.842188409,      -5.421298574,      -13.26574769
          0,           0,          12,      -5.220428933,      -5.461812069,      -5.842167133,      -5.842205492,      -5.421293888,      -13.26572131
          0,           0,          13,      -5.220424209,       -5.46183332,      -5.842184194,      -5.842222546,       -5.42128916,      -13.26569493
          0,           0,          14,      -5.220419453,      -5.461854578,      -5.842201227,      -5.842239572,      -5.421284391,      -13.26566853
          0,           0,          15,      -5.220414666,      -5.461875845,       -5.84221823,      -5.842256569,       -5.42127958,      -13.26564211
          0,           0,          16,      -5.220409848,       -5.46189712,      -5.842235205,      -5.842273537,      -5.421274726,      -13.26561569
          0,           0,          17,      -5.220404999,      -5.461918403,      -5.842252151,      -5.842290477,      -5.421269832,      -13.26558925
          0,           0,          18,      -5.220400119,      -5.461939694,      -5.842269069,      -5.842307387,      -5.421264895,      -13.26556279
          0,           0,          19,      -5.220395207,      -5.461960994,      -5.842285958,      -5.842324269,      -5.421259917,      -13.26553633
          0,           0,          20,      -5.220390264,      -5.461982301,      -5.842302818,      -5.842341122,      -5.421254897,      -13.26550985
          0,           0,          21,       -5.22038529,      -5.462003617,      -5.842319649,      -5.842357947,      -5.421249836,      -13.26548336
          0,           0,          22,      -5.220380285,       -5.46202494,      -5.842336451,      -5.842374743,      -5.421244733,      -13.26545686
          0,           0,          23,      -5.220375249,      -5.462046272,      -5.842353225,       -5.84239151,      -5.421239588,      -13.26543034
          0,           0,          24,      -5.220370182,      -5.462067611,       -5.84236997,      -5.842408248,      -5.421234402,      -13.26540381
          0,           0,          25,      -5.220365083,      -5.462088959,      -5.842386686,      -5.842424957,      -5.421229174,      -13.26537727
          0,           0,          26,      -5.220359953,      -5.462110315,      -5.842403373,      -5.842441637,      -5.421223904,      -13.26535071
          0,           0,          27,      -5.220354792,      -5.462131679,      -5.842420031,      -5.842458289,      -5.421218592,      -13.26532414
          0,           0,          28,        -5.2203496,       -5.46215305,       -5.84243666,      -5.842474911,      -5.421213239,      -13.26529756
          0,           0,          29,      -5.220344377,       -5.46217443,      -5.842453259,      -5.842491505,      -5.421207844,      -13.26527097
          0,           0,          30,      -5.220339122,      -5.462195818,       -5.84246983,       -5.84250807,      -5.421202408,      -13.26524437
          0,           0,          31,      -5.220333837,      -5.462217214,      -5.842486372,      -5.842524606,       -5.42119693,      -13.26521775
