x,y
3.975533500058310299e-01,-4.568970497591154256e+00
3.724554349013737276e-01,-4.421036810108592618e+00
3.381012548037937160e-01,-4.237327086499758977e+00
2.961177568095070267e-01,-4.017853656411171315e+00
2.482294906207492824e-01,-3.763593457000596221e+00
1.826657480171748338e-01,-3.513997167774608688e+00
1.288991653238024115e-01,-3.264698616521699126e+00
8.608840169225417949e-02,-3.015006293569292062e+00
5.401772662571502348e-02,-2.781823860641036372e+00
3.139560965129306602e-02,-2.567550539863960868e+00
1.790449850899833439e-02,-2.353383251492465966e+00
-1.080821116311209140e-01,-2.112447355368307633e+00
-2.354358224187577120e-01,-1.868448453183684910e+00
-3.593163109506878339e-01,-1.619930152275732560e+00
-4.747451673916407433e-01,-1.375451809487172383e+00
-5.888890328407285768e-01,-1.143200968418802477e+00
-6.965831903730119734e-01,-8.731157060180392282e-01
-8.027028741836548242e-01,-5.930273835148132111e-01
-7.865775017057146101e-01,-3.686386734247208974e-01
-7.567790961946760930e-01,-1.197931983641220555e-01
-7.274383010864253762e-01,1.152037846190587800e-01
-6.939572992324827272e-01,3.600233746426444448e-01
-6.626751297542026187e-01,6.209325743573050893e-01
-6.216351349694388961e-01,8.787263755287439970e-01
-5.750368878500802250e-01,1.122889820592743781e+00
-5.349345081874301577e-01,1.375005002106939322e+00
-4.818704854420252648e-01,1.618904415624482507e+00
-4.099371137619018945e-01,1.867117911151477294e+00
-3.399059902599879113e-01,2.122619011146682055e+00
-2.691231159482684321e-01,2.393773074235234333e+00
-1.873389868055072016e-01,2.619454311047280548e+00
-1.076703968048096094e-01,2.850121016587529255e+00
-8.710857186998488544e-03,3.118962351339202854e+00
8.758720305987777177e-02,3.373030249135834602e+00
1.752152610846927638e-01,3.603671818545885586e+00
2.736800363830157456e-01,3.840239792636461758e+00
3.874710549078881350e-01,4.069735999192509723e+00
4.823869653988097084e-01,4.348349021588053809e+00
5.946463150515087781e-01,4.613506993651389720e+00
6.957967425973287101e-01,4.865401127082960464e+00
8.059950274958141980e-01,5.087472093531063777e+00
9.323282471602516441e-01,5.354248246550559642e+00
1.058326440824461701e+00,5.592264375090598705e+00
1.193994433513709374e+00,5.860823762842587215e+00
1.335947994436536446e+00,6.093335964424269946e+00
1.476510686295372965e+00,6.345178326964378002e+00
1.626148325817925455e+00,6.573868406244686824e+00
1.773127704620361289e+00,6.839836456520217212e+00
1.925292351177760430e+00,7.097062174337251506e+00
2.067290429319653899e+00,7.346582476156099162e+00
2.218467145919799766e+00,7.575838152425630412e+00
2.357216404778616603e+00,7.830562927467482837e+00
2.517238850866045041e+00,8.075383249776704631e+00
2.674165942600795098e+00,8.332912780983107837e+00
2.840453586169651157e+00,8.579464567133358699e+00
2.972261322157723651e+00,8.821542258347783161e+00
3.145451932907104453e+00,9.067113394822390759e+00
3.288746335438319512e+00,9.304070944871218884e+00
3.475139085497174651e+00,9.558796537348202449e+00
3.587515979766845664e+00,9.790275500927650754e+00
3.683673700877598378e+00,1.005159888480390684e+01
3.842143377849033481e+00,1.029835571093218682e+01
3.902508680071149261e+00,1.054441526489598502e+01
3.756200002534048732e+00,1.080528647090707572e+01
3.844206873621259124e+00,1.108012505471706355e+01
3.886731313569204538e+00,1.129254374716962950e+01
3.959526977130344516e+00,1.149522256382873842e+01
4.037031271389551534e+00,1.163978174286229184e+01
