"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -7.762926264,      -7.885249091,      -8.401814838,      -8.036373246,       -8.03112426,      -10.05811962
          0,           0,           1,      -7.762981498,      -7.885296783,      -8.401886702,       -8.03642021,      -8.031193399,      -10.05811208
          0,           0,           2,      -7.763070673,      -7.885374461,      -8.402001241,       -8.03649588,      -8.031303979,      -10.05812134
          0,           0,           3,      -7.763167987,      -7.885459642,      -8.402125055,      -8.036578466,      -8.031424288,      -10.05813152
          0,           0,           4,      -7.763274105,      -7.885553016,      -8.402258661,      -8.036668535,      -8.031555045,      -10.05814272
          0,           0,           5,       -7.76338973,       -7.88565533,      -8.402402553,      -8.036766682,      -8.031696995,      -10.05815503
          0,           0,           6,      -7.763515603,      -7.885767389,      -8.402557192,      -8.036873537,      -8.031850902,      -10.05816856
          0,           0,           7,      -7.763652502,      -7.885890057,      -8.402722984,      -8.036989754,      -8.032017542,      -10.05818344
          0,           0,           8,      -7.763801236,      -7.886024256,      -8.402900266,      -8.037116016,      -8.032197692,      -10.05819981
          0,           0,           9,      -7.763962643,      -7.886170971,       -8.40308928,      -8.037253022,      -8.032392117,       -10.0582178
          0,           0,          10,      -7.764137577,       -7.88633124,      -8.403290145,      -8.037401485,      -8.032601553,       -10.0582376
          0,           0,          11,      -7.764326904,      -7.886506154,      -8.403502823,      -8.037562115,       -8.03282668,      -10.05825936
          0,           0,          12,       -7.76453149,      -7.886696851,      -8.403727091,      -8.037735614,      -8.033068106,       -10.0582833
          0,           0,          13,      -7.764752175,      -7.886904499,      -8.403962484,       -8.03792265,      -8.033326315,      -10.05830964
          0,           0,          14,      -7.764989753,      -7.887130274,      -8.404208264,      -8.038123831,       -8.03360163,      -10.05833861
          0,           0,          15,      -7.765244939,      -7.887375339,      -8.404463352,      -8.038339675,       -8.03389415,       -10.0583705
          0,           0,          16,      -7.765518325,      -7.887640799,      -8.404726279,      -8.038570563,      -8.034203675,       -10.0584056
          0,           0,          17,      -7.765810324,      -7.887927659,      -8.404995114,      -8.038816685,      -8.034529616,      -10.05844424
          0,           0,          18,      -7.766121099,      -7.888236745,      -8.405267397,      -8.039077965,      -8.034870867,      -10.05848681
          0,           0,          19,      -7.766450467,      -7.888568621,      -8.405540058,      -8.039353962,      -8.035225662,      -10.05853371
          0,           0,          20,      -7.766797777,      -7.888923464,      -8.405809343,      -8.039643754,      -8.035591382,      -10.05858542
          0,           0,          21,      -7.767161756,      -7.889300915,      -8.406070717,      -8.039945771,      -8.035964319,      -10.05864245
          0,           0,          22,       -7.76754032,      -7.889699888,      -8.406318789,      -8.040257631,      -8.036339404,      -10.05870538
          0,           0,          23,      -7.767930318,      -7.890118316,      -8.406547192,      -8.040575864,      -8.036709829,      -10.05877488
          0,           0,          24,       -7.76832726,      -7.890552872,       -8.40674856,      -8.040895652,      -8.037066664,      -10.05885169
          0,           0,          25,       -7.76872497,      -7.890998625,      -8.406914429,      -8.041210509,       -8.03739837,      -10.05893664
          0,           0,          26,      -7.769115056,      -7.891448538,      -8.407034994,      -8.041511731,      -8.037690121,      -10.05906521
          0,           0,          27,      -7.769499003,      -7.891891593,      -8.407156409,      -8.041805631,      -8.037967076,      -10.05920287
          0,           0,          28,      -7.769877999,      -7.892326731,      -8.407288508,      -8.042094484,      -8.038235934,      -10.05934134
          0,           0,          29,      -7.770252073,      -7.892754373,      -8.407430721,       -8.04237848,      -8.038497039,      -10.05948059
          0,           0,          30,      -7.770621345,      -7.893174998,      -8.407582493,       -8.04265789,      -8.038750822,       -10.0596206
          0,           0,          31,      -7.770986023,      -7.893589135,      -8.407743287,      -8.042933057,      -8.038997793,      -10.05976136
          0,           0,          32,       -7.77134639,      -7.893997362,      -8.407912581,      -8.043204385,      -8.039238533,      -10.05990286
          0,           0,          33,      -7.771702793,      -7.894400293,      -8.408089873,      -8.043472332,      -8.039473678,      -10.06004507
          0,           0,          34,       -7.77205563,      -7.894798573,      -8.408274674,      -8.043737397,      -8.039703911,      -10.06018797
          0,           0,          35,      -7.772405346,       -7.89519287,      -8.408466518,      -8.044000116,      -8.039929952,      -10.06033155
          0,           0,          36,       -7.77275242,      -7.895583868,       -8.40866495,      -8.044261049,      -8.040152546,      -10.06047579
          0,           0,          37,      -7.773097355,      -7.895972255,      -8.408869535,      -8.044520767,      -8.040372451,      -10.06062069
          0,           0,          38,      -7.773440674,      -7.896358723,      -8.409079853,      -8.044779855,      -8.040590433,      -10.06076622
          0,           0,          39,       -7.77378291,      -7.896743962,      -8.409295494,      -8.045038901,      -8.040807258,      -10.06091238
          0,           0,          40,      -7.774124597,      -7.897128645,      -8.409516062,      -8.045298484,      -8.041023677,      -10.06105916
          0,           0,          41,      -7.774466266,      -7.897513427,      -8.409741177,       -8.04555917,      -8.041240422,      -10.06120655
          0,           0,          42,      -7.774808444,      -7.897898944,      -8.409970474,      -8.045821513,      -8.041458209,      -10.06135455
          0,           0,          43,      -7.775151646,      -7.898285798,        -8.4102036,      -8.046086046,       -8.04167772,      -10.06150315
          0,           0,          44,      -7.775496345,      -7.898674565,      -8.410440218,      -8.046353259,      -8.041899584,      -10.06165234
          0,           0,          45,      -7.775843007,      -7.899065783,      -8.410680002,      -8.046623622,      -8.042124404,      -10.06180212
          0,           0,          46,      -7.776192067,      -7.899459952,      -8.410922633,      -8.046897571,      -8.042352734,      -10.06195249
          0,           0,          47,       -7.77654394,      -7.899857531,       -8.41116781,      -8.047175509,      -8.042585089,      -10.06210345
          0,           0,          48,      -7.776899027,      -7.900258954,      -8.411415284,      -8.047457844,      -8.042821959,      -10.06225498
          0,           0,          49,      -7.777257656,       -7.90066459,      -8.411664741,      -8.047744869,      -8.043063736,       -10.0624071
          0,           0,          50,      -7.777620141,      -7.901074774,      -8.411915915,      -8.048036877,      -8.043310788,       -10.0625598
          0,           0,          51,      -7.777986769,      -7.901489803,      -8.412168555,      -8.048334125,      -8.043563437,      -10.06271308
          0,           0,          52,      -7.778357792,      -7.901909934,      -8.412422422,      -8.048636836,      -8.043821958,      -10.06286694
          0,           0,          53,      -7.778733432,      -7.902335383,       -8.41267729,      -8.048945199,       -8.04408658,      -10.06302138
          0,           0,          54,      -7.779113879,      -7.902766329,      -8.412932945,      -8.049259369,      -8.044357491,       -10.0631764
          0,           0,          55,      -7.779499296,       -7.90320292,      -8.413189186,      -8.049579469,      -8.044634835,      -10.06333202
          0,           0,          56,      -7.779889815,      -7.903645264,      -8.413445823,      -8.049905593,      -8.044918721,      -10.06348822
          0,           0,          57,       -7.78028554,       -7.90409344,      -8.413702674,      -8.050237809,      -8.045209216,      -10.06364501
          0,           0,          58,      -7.780686552,      -7.904547499,       -8.41395957,      -8.050576159,      -8.045506359,      -10.06380239
          0,           0,          59,      -7.781092908,      -7.905007467,      -8.414216354,      -8.050920663,      -8.045810156,      -10.06396036
          0,           0,          60,      -7.781504651,      -7.905473349,      -8.414472891,      -8.051271331,      -8.046120595,      -10.06411892
          0,           0,          61,       -7.78192181,      -7.905945134,      -8.414729055,       -8.05162816,      -8.046437643,      -10.06427809
          0,           0,          62,      -7.782344352,      -7.906422772,       -8.41498468,      -8.051991075,      -8.046761207,      -10.06443786
          0,           0,          63,      -7.782772255,      -7.906906206,      -8.415239651,      -8.052360026,      -8.047091199,      -10.06459822
          0,           0,          64,      -7.783205483,      -7.907395369,      -8.415493859,      -8.052734953,       -8.04742752,      -10.06475919
          0,           0,          65,      -7.783643985,      -7.907890183,      -8.415747202,      -8.053115782,      -8.047770054,      -10.06492077
          0,           0,          66,      -7.784087698,      -7.908390559,      -8.415999582,      -8.053502434,      -8.048118673,      -10.06508296
          0,           0,          67,      -7.784536548,        -7.9088964,      -8.416250915,      -8.053894818,      -8.048473241,      -10.06524575
          0,           0,          68,      -7.784990448,      -7.909407602,      -8.416501116,      -8.054292836,       -8.04883361,      -10.06540916
          0,           0,          69,      -7.785449312,      -7.909924066,      -8.416750123,      -8.054696392,      -8.049199639,      -10.06557317
          0,           0,          70,      -7.785913035,      -7.910445677,      -8.416997854,      -8.055105379,      -8.049571164,       -10.0657378
          0,           0,          71,      -7.786381497,      -7.910972313,       -8.41724423,      -8.055519681,       -8.04994802,      -10.06590303
          0,           0,          72,       -7.78685458,      -7.911503857,      -8.417489187,      -8.055939188,      -8.050330042,      -10.06606888
          0,           0,          73,      -7.787332165,      -7.912040192,      -8.417732672,      -8.056363783,      -8.050717069,      -10.06623533
          0,           0,          74,      -7.787814124,      -7.912581204,      -8.417974631,      -8.056793357,      -8.051108938,      -10.06640239
          0,           0,          75,      -7.788300321,       -7.91312677,      -8.418215004,       -8.05722779,      -8.051505478,      -10.06657007
          0,           0,          76,      -7.788790615,      -7.913676772,      -8.418453739,      -8.057666958,      -8.051906521,      -10.06673834
          0,           0,          77,      -7.789284864,      -7.914231094,      -8.418690788,      -8.058110741,      -8.052311901,      -10.06690723
          0,           0,          78,       -7.78978292,      -7.914789616,      -8.418926102,      -8.058559017,       -8.05272145,      -10.06707671
          0,           0,          79,      -7.790284635,      -7.915352223,      -8.419159638,      -8.059011664,      -8.053135006,       -10.0672468
