x,y
1.247418690766606719e+00,-4.174025905203251341e+00
9.805186963251657506e-01,-4.036743397443066428e+00
6.906268913575580592e-01,-3.873689271793478550e+00
3.628363245044435859e-01,-3.677576639042013706e+00
3.268020256928028111e-02,-3.429202721871080772e+00
-1.928348543643951807e-01,-3.175043816296827082e+00
-3.431740788732255965e-01,-2.941289317678837278e+00
-4.766245955058505679e-01,-2.704610836576847532e+00
-5.817085890088762312e-01,-2.464591455530552366e+00
-6.668901488440377445e-01,-2.205020456725642841e+00
-7.240757305962697288e-01,-1.949471532517955241e+00
-7.854528131484981301e-01,-1.718234823502245323e+00
-8.405086187635149031e-01,-1.472977942937896412e+00
-8.764133838926042586e-01,-1.229997200909114907e+00
-9.165204467773437891e-01,-9.720247986770810256e-01
-9.450788202285766992e-01,-7.214226214658645553e-01
-9.768073092869349328e-01,-4.738640873205093307e-01
-9.971337703977309896e-01,-2.466505215281531438e-01
-1.004131628172738155e+00,1.574382583300282246e-02
-9.967906349727084780e-01,2.569662957673981563e-01
-9.996883743831090907e-01,4.969828349493798925e-01
-9.778200943810597678e-01,7.277524947410536349e-01
-9.582414161137171593e-01,9.690891554667835361e-01
-9.085455666950768006e-01,1.207895948134717345e+00
-8.702227943965363810e-01,1.469568427900473040e+00
-8.290608825683591920e-01,1.691173013548056048e+00
-7.652449141911097374e-01,1.930665770527861813e+00
-7.033743392399378624e-01,2.209456823482399468e+00
-6.510614371980940618e-01,2.458841703548317437e+00
-5.704022861208233319e-01,2.697575369832061920e+00
-5.164913324628557234e-01,2.943175048416569073e+00
-4.224071377345495204e-01,3.187154638696283904e+00
-3.239878971917289352e-01,3.437910493711629822e+00
-2.361787943158829561e-01,3.682029116082758957e+00
-1.229479911327362451e-01,3.909335890767120514e+00
1.889862946101605878e-03,4.156203717773868433e+00
1.162189178977692805e-01,4.404634174207846087e+00
2.388580077205385011e-01,4.652538270538761012e+00
3.711059484907558992e-01,4.910093823430083049e+00
5.049687823823519883e-01,5.158553571289493433e+00
6.438879783408981705e-01,5.424465559139138193e+00
7.877260731543812566e-01,5.670029202458403361e+00
9.445549406920159541e-01,5.920189079145590227e+00
1.082766601843493159e+00,6.170255087032204599e+00
1.261426470935344657e+00,6.408764197074232172e+00
1.424565610902649881e+00,6.643953226222878428e+00
1.602693753344671901e+00,6.892429799622014741e+00
1.785417092459542276e+00,7.121945828979923121e+00
1.966653725692203869e+00,7.371470762931165766e+00
2.156626790523529014e+00,7.628542189867722811e+00
2.375822675841194886e+00,7.878549138066315294e+00
2.576090161051068694e+00,8.130013368739968271e+00
2.778898166520254787e+00,8.379124408037890603e+00
2.979734280041285821e+00,8.628761603080091547e+00
3.191904812812804693e+00,8.876783410069489122e+00
3.376047555650983245e+00,9.089680983268078052e+00
3.525761787142071668e+00,9.260834460528123202e+00
3.646384456089564186e+00,9.403266128400961321e+00
