"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -5.358670451,      -16.24629713,      -17.07069743,      -16.01492076,      -5.467814921,      -12.83692403
          0,           0,           1,      -5.508075702,      -5.817762287,      -6.407165853,      -5.553555535,      -5.629908717,      -12.78921483
          0,           0,           2,      -5.543680506,      -5.891560696,      -6.453485524,      -5.630143108,      -5.652134941,      -12.99034989
          0,           0,           3,      -5.564691616,      -5.928761021,       -6.46706802,      -5.676892771,      -5.664372515,       -13.0988101
          0,           0,           4,      -5.577523325,      -5.947477832,      -6.448911572,      -5.713526679,      -5.670924797,      -13.16746692
          0,           0,           5,      -5.587654627,      -5.952305444,      -6.406877654,      -5.746029616,        -5.6757373,      -13.21117554
          0,           0,           6,      -5.599274813,      -5.942239736,      -6.359818357,      -5.776800832,      -5.682407577,      -13.23421379
          0,           0,           7,      -5.610409269,      -5.913136621,      -6.315436277,      -5.801333869,      -5.688454327,      -13.24635398
          0,           0,           8,      -5.613935312,      -5.876150514,      -6.277330785,      -5.805558819,      -5.686783173,      -13.24903294
          0,           0,           9,      -5.604975564,      -5.847831054,      -6.244462868,      -5.789463198,      -5.670736768,      -13.23784458
          0,           0,          10,      -5.586415196,      -5.836800846,      -6.213172904,      -5.763418451,       -5.64488537,      -13.22257178
          0,           0,          11,      -5.565937931,      -5.832519088,      -6.185402229,      -5.743998478,      -5.619290955,      -13.21044647
          0,           0,          12,       -5.55146125,      -5.822978336,      -6.166528266,      -5.739271199,      -5.601835759,      -13.19757846
          0,           0,          13,      -5.550234542,      -5.820479213,      -6.157859368,      -5.748754218,       -5.59938632,      -13.18248259
          0,           0,          14,      -5.559348639,      -5.828414409,      -6.156904077,      -5.766782938,      -5.608625577,      -13.16759602
          0,           0,          15,      -5.571551504,      -5.841082793,      -6.161096319,      -5.783206581,      -5.622421178,      -13.15632432
          0,           0,          16,      -5.585100251,      -5.854398725,      -6.172633992,      -5.794261785,      -5.639004759,        -13.147328
          0,           0,          17,      -5.598250367,      -5.870160468,       -6.18856251,      -5.798744477,      -5.655192796,      -13.13841776
          0,           0,          18,      -5.609633875,      -5.884727696,      -6.204586634,      -5.801694921,      -5.669526892,      -13.13088408
          0,           0,          19,      -5.619552315,      -5.899177314,      -6.217580074,       -5.80571674,      -5.682186526,      -13.12351635
          0,           0,          20,      -5.625322607,      -5.905898715,      -6.225935278,      -5.810335684,      -5.689393561,      -13.11450995
          0,           0,          21,      -5.629082314,      -5.908304652,      -6.231003018,      -5.814020456,      -5.694433222,      -13.10426071
          0,           0,          22,      -5.630008132,      -5.906369843,      -6.233617121,      -5.814419267,      -5.696403944,      -13.09753712
          0,           0,          23,      -5.628690051,      -5.906062617,      -6.234142364,       -5.81250209,      -5.695293356,      -13.09041569
          0,           0,          24,      -5.626724196,      -5.907130798,      -6.232677225,       -5.81076439,      -5.692986843,      -13.08454164
          0,           0,          25,      -5.626725079,      -5.909373153,      -6.230092544,      -5.810597023,      -5.692947247,      -13.07525713
          0,           0,          26,      -5.627132459,      -5.908110825,      -6.226544142,      -5.810921926,      -5.693401923,       -13.0670937
          0,           0,          27,      -5.626802858,      -5.904438049,      -6.223610747,      -5.810713523,      -5.693270548,      -13.05647458
          0,           0,          28,      -5.624228106,      -5.899408092,       -6.22154614,      -5.809499832,      -5.690388065,      -13.05043069
          0,           0,          29,      -5.620396198,      -5.896415073,      -6.220527442,      -5.807184157,      -5.685640183,       -13.0465241
          0,           0,          30,      -5.617897109,      -5.897890545,      -6.220209824,      -5.805518483,      -5.682104804,      -13.04236244
          0,           0,          31,      -5.617652053,       -5.90037928,      -6.219888382,      -5.805185674,      -5.681208762,      -13.03725543
          0,           0,          32,      -5.619314481,      -5.901322914,      -6.218653447,      -5.805339208,      -5.683057818,      -13.03051145
          0,           0,          33,      -5.620660077,      -5.897833945,      -6.217153851,      -5.804612464,      -5.685392661,      -13.02196611
          0,           0,          34,      -5.619571205,      -5.893290755,      -6.215475373,      -5.801563294,      -5.684689531,      -13.01478312
          0,           0,          35,      -5.614975054,      -5.888102693,      -6.214509473,      -5.796726794,      -5.679050219,      -13.01185676
          0,           0,          36,      -5.610247497,      -5.887764201,      -6.214802348,      -5.790984111,      -5.672565963,      -13.00606837
          0,           0,          37,      -5.606766265,      -5.886893887,      -6.215042192,      -5.784739781,      -5.667219741,      -13.00048476
          0,           0,          38,      -5.605530117,      -5.884163586,      -6.214234045,      -5.777360632,      -5.664691608,      -12.99088618
          0,           0,          39,      -5.603717897,      -5.875782141,      -6.212391067,      -5.766680296,      -5.662315642,      -12.97823587
          0,           0,          40,      -5.598102065,      -5.863472964,      -6.209248394,      -5.750739918,       -5.65567008,      -12.96271439
          0,           0,          41,       -5.58742161,      -5.848433629,      -6.205881385,      -5.729934563,      -5.642388052,      -12.94955289
          0,           0,          42,      -5.573881274,      -5.834708529,      -6.203546656,      -5.706065938,      -5.625097226,      -12.93456169
          0,           0,          43,      -5.559424594,      -5.819897463,      -6.201076938,       -5.67999289,      -5.606733323,       -12.9176584
          0,           0,          44,       -5.54533513,      -5.801470137,      -6.197651725,      -5.652405416,      -5.589322678,      -12.89858325
          0,           0,          45,      -5.530606968,      -5.779215525,      -6.192753177,      -5.623039064,      -5.572376863,      -12.87719954
          0,           0,          46,      -5.512903757,      -5.753741999,      -6.185883107,      -5.591948181,      -5.553397914,      -12.85498628
          0,           0,          47,      -5.492038528,      -5.727977765,      -6.177727968,      -5.560200866,      -5.531543538,      -12.83245882
          0,           0,          48,      -5.469052602,      -5.703234201,       -6.16957578,      -5.529133001,      -5.507653442,      -12.81217278
          0,           0,          49,       -5.44644252,      -5.680661863,      -6.161724428,      -5.499999199,       -5.48458402,      -12.79236799
          0,           0,          50,      -5.425320157,      -5.658324191,      -6.153596543,      -5.473184706,      -5.463829986,      -12.77425051
          0,           0,          51,      -5.406159384,      -5.636834038,      -6.144969555,      -5.448554536,      -5.446005852,      -12.75624487
          0,           0,          52,      -5.387733407,      -5.615903708,      -6.135485372,      -5.425772772,      -5.429754807,      -12.73992709
