x,y,z,density,shock_sensor,shock_sensor_raw,radius_yz,spiral_step,shell_layer,line_index,bin_i,bin_j
-0.71,0.0,0.0,4.48945951461792,1576.2653737664948,6166.161122376774,0.0,0,0,329,26,26
