x,y
2.800953094209943206e+00,-4.958721367305233052e+00
2.428889385053089711e+00,-4.834279845796880082e+00
1.987265639833041719e+00,-4.656257972050280358e+00
1.507187513130051615e+00,-4.449100871100312382e+00
9.961792675256728735e-01,-4.200341737625144845e+00
6.430922169515064235e-01,-3.958249264458815198e+00
3.360868881600242997e-01,-3.729112490940661218e+00
7.920239841938014891e-02,-3.469706026500179785e+00
-1.449439123528345474e-01,-3.216404371956984143e+00
-3.083786839076450015e-01,-2.962754132421243636e+00
-4.537461274691991786e-01,-2.701268266283330277e+00
-5.792813260895863792e-01,-2.458172544766040080e+00
-6.792567417281012432e-01,-2.197520496518838851e+00
-7.824527240480694257e-01,-1.940454842717874495e+00
-8.429393302372523156e-01,-1.705417741551285449e+00
-8.807972033364432907e-01,-1.446952285440195052e+00
-9.347446861267090235e-01,-1.216146787291481290e+00
-9.726798749651226483e-01,-9.795517910094486691e-01
-1.001722357341221503e+00,-7.183827405884151140e-01
-1.020518528802053959e+00,-4.989266809963044391e-01
-1.034233421325683633e+00,-2.479313515481494368e-01
-1.035078870637076154e+00,4.930135465803564543e-03
-1.053497778756278036e+00,2.335751919519333253e-01
-1.038225161416189923e+00,4.928370906483557912e-01
-1.013051940100533788e+00,7.324721877773600065e-01
-9.794281766074042217e-01,9.536115080827757273e-01
-9.393540495463779116e-01,1.212551370334057577e+00
-8.865897530147006655e-01,1.476431299604120451e+00
-8.469320750917708196e-01,1.706900594560872619e+00
-7.866482949938093938e-01,1.960349421486967891e+00
-7.293283473423550767e-01,2.193872551903838009e+00
-6.375651830264497111e-01,2.435246090874785274e+00
-5.557295554706027652e-01,2.686012129769438594e+00
-4.538400814192633526e-01,2.928142034652687187e+00
-3.514174438204085149e-01,3.143221989344982426e+00
-2.332485874039786911e-01,3.396018775517031685e+00
-9.159113703455246114e-02,3.653076271996611446e+00
6.645140240873603776e-02,3.900176727416969413e+00
2.117634881564549598e-01,4.154495441558815116e+00
3.809455417905535102e-01,4.400964939239479179e+00
5.384753940105437842e-01,4.661430424948532547e+00
7.278816016401563616e-01,4.925168989031087463e+00
9.332230088710784521e-01,5.168888226222423832e+00
1.107419154235294911e+00,5.411561487047444885e+00
1.318551708306584969e+00,5.661040167794340050e+00
1.531946990932737007e+00,5.903609818716843982e+00
1.759529266800199165e+00,6.154821598175025166e+00
2.009509286471775624e+00,6.388238496085007156e+00
2.240494987555912587e+00,6.623305659279936641e+00
2.489485565866742967e+00,6.878823073917911479e+00
2.765578214372907073e+00,7.125653877925304691e+00
3.029192136628287013e+00,7.381470405700660820e+00
3.263304722922188983e+00,7.605993745653401916e+00
3.463042510168893084e+00,7.791041508387952064e+00
3.619613319396972617e+00,7.941772118281750892e+00
