x,y
1.772005124577453961e+00,-5.258406594395637512e+00
1.511015909884656949e+00,-5.096602599535669853e+00
1.225611278814928706e+00,-4.917148034487452080e+00
9.237282199263572302e-01,-4.687330507806369617e+00
6.804879656604357896e-01,-4.414232039025851151e+00
5.238294034940855770e-01,-4.191329741052218338e+00
3.952168936984879477e-01,-3.932422218578202511e+00
3.203804597003118704e-01,-3.714756154588291004e+00
2.993170808213097556e-01,-3.495226168206759354e+00
2.859054311854498653e-01,-3.222244609679494332e+00
2.830674496889113989e-01,-2.964839243463107898e+00
2.214435102428708446e-01,-2.749744268400328373e+00
1.532512645380836869e-01,-2.465234720281192171e+00
1.104402667454310594e-01,-2.215542482478277897e+00
6.238839006423946287e-02,-1.930682346224784851e+00
-9.075618239811489296e-02,-1.666689921702657395e+00
-2.258104556628635073e-01,-1.442246451973915100e+00
-3.606754416057040835e-01,-1.211944305471011507e+00
-4.902202191352844629e-01,-9.454457483121327943e-01
-6.060230947222029485e-01,-7.310466574771063986e-01
-7.133058524812971868e-01,-5.146434647696358500e-01
-8.089256842476979514e-01,-2.794505719627653484e-01
-7.817325977597917586e-01,-1.015272949423118298e-02
-7.488346144812445537e-01,2.561256225619996663e-01
-7.042448395320346499e-01,5.129682698420114928e-01
-6.518102758952548648e-01,7.661995312997273988e-01
-5.943693989345004702e-01,1.023632996848651056e+00
-5.330603848866055650e-01,1.305341152208191913e+00
-4.689823348862782737e-01,1.555933452078274160e+00
-3.942136298588343468e-01,1.790996596217155234e+00
-3.152587884494237880e-01,2.032346088971410225e+00
-2.184623780250549707e-01,2.283322651471409337e+00
-1.189223785740989303e-01,2.516119320477757881e+00
-8.896657637187388445e-03,2.772557098950658272e+00
1.197210249900816370e-01,3.016733009900365303e+00
2.507599515318870154e-01,3.243990704417227811e+00
4.078845688019480109e-01,3.494408447827611397e+00
5.664318552783557115e-01,3.735247724822588822e+00
7.357706946730613318e-01,3.995440323437962959e+00
9.240986244763645940e-01,4.262370835457527818e+00
1.107559805231434824e+00,4.519582520638193657e+00
1.317642468188489957e+00,4.772744359714644169e+00
1.538912862300872764e+00,5.039275554674011559e+00
1.742720450435365720e+00,5.270745253988674328e+00
1.990124365874698986e+00,5.523921125701495072e+00
2.223070387090955169e+00,5.755436397024563000e+00
2.476642910684858201e+00,5.987721692238535454e+00
2.732273897715977284e+00,6.233327637825693657e+00
2.931798930440630002e+00,6.433304967624801307e+00
3.108704715728759727e+00,6.613439127802848816e+00
3.259447246551513189e+00,6.772130806531224678e+00
