"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          54,      -4.804345745,      -5.069834582,      -5.446170263,      -5.445929828,      -4.997051426,      -4.905961524
          0,           0,          55,      -4.804359254,       -5.06982523,      -5.446176265,      -5.445935817,      -4.997067403,      -4.957127642
          0,           0,          56,      -4.804372768,      -5.069815874,      -5.446182271,       -5.44594181,      -4.997083386,       -5.00995284
          0,           0,          57,      -4.804386289,      -5.069806521,      -5.446188281,      -5.445947807,      -4.997099374,      -5.064113997
          0,           0,          58,      -4.804399815,      -5.069797167,      -5.446194294,      -5.445953807,      -4.997115367,      -5.119182488
          0,           0,          59,      -4.804413348,      -5.069787816,      -5.446200311,      -5.445959811,      -4.997131366,       -5.17496649
          0,           0,          60,      -4.804426886,      -5.069778463,      -5.446206331,      -5.445965819,      -4.997147371,      -5.230989724
          0,           0,          61,      -4.804440433,      -5.069769115,      -5.446212356,       -5.44597183,      -4.997163381,      -5.287126466
          0,           0,          62,      -4.804453982,      -5.069759762,      -5.446218384,      -5.445977845,      -4.997179396,      -5.343385656
          0,           0,          63,      -4.804467541,      -5.069750419,      -5.446224415,      -5.445983864,      -4.997195417,      -5.399987031
          0,           0,          64,      -4.804481103,      -5.069741067,      -5.446230451,      -5.445989887,      -4.997211444,      -5.457383513
          0,           0,          65,      -4.804494674,      -5.069731723,       -5.44623649,      -5.445995913,      -4.997227476,      -5.516137558
          0,           0,          66,      -4.804508249,      -5.069722374,      -5.446242533,      -5.446001943,      -4.997243514,      -5.577020022
          0,           0,          67,      -4.804521832,      -5.069713031,       -5.44624858,      -5.446007977,      -4.997259557,      -5.640733017
          0,           0,          68,       -4.80453542,      -5.069703684,       -5.44625463,      -5.446014015,      -4.997275606,      -5.707910403
          0,           0,          69,      -4.804549015,      -5.069694344,      -5.446260684,      -5.446020056,      -4.997291661,      -5.780462744
          0,           0,          70,      -4.804562615,      -5.069684998,      -5.446266742,      -5.446026101,      -4.997307722,      -5.854973451
          0,           0,          71,      -4.804576223,       -5.06967566,      -5.446272804,       -5.44603215,      -4.997323788,      -5.936347707
          0,           0,          72,      -4.804589835,      -5.069666318,      -5.446278869,      -5.446038202,      -4.997339859,      -6.022517743
          0,           0,          73,      -4.804603455,       -5.06965698,      -5.446284938,      -5.446044259,      -4.997355936,       -6.11260479
          0,           0,          74,       -4.80461708,       -5.06964764,      -5.446291011,      -5.446050318,      -4.997372018,      -6.201876034
          0,           0,          75,      -4.804630713,      -5.069638304,      -5.446297087,      -5.446056382,      -4.997388106,      -6.291688505
          0,           0,          76,      -4.804644351,      -5.069628966,      -5.446303167,      -5.446062449,        -4.9974042,      -6.372389762
          0,           0,          77,      -4.804657995,      -5.069619631,      -5.446309251,      -5.446068521,      -4.997420299,      -6.452722465
          0,           0,          78,      -4.804671644,      -5.069610293,      -5.446315339,      -5.446074596,      -4.997436403,       -6.54412331
          0,           0,          79,      -4.804685302,      -5.069600962,       -5.44632143,      -5.446080674,      -4.997452512,      -6.615713685
          0,           0,          80,      -4.804698963,      -5.069591624,      -5.446327525,      -5.446086757,      -4.997468627,      -6.670042761
          0,           0,          81,      -4.804712633,      -5.069582294,      -5.446333624,      -5.446092843,      -4.997484747,      -5.726781393
          0,           0,          82,      -4.804726306,      -5.069572958,      -5.446339727,      -5.446098933,      -4.997500872,      -6.727511178
          0,           0,          83,      -4.804739989,      -5.069563631,      -5.446345833,      -5.446105027,      -4.997517002,      -6.740142563
          0,           0,          84,      -4.804753675,      -5.069554299,      -5.446351943,      -5.446111124,      -4.997533138,      -6.741358394
          0,           0,          85,       -4.80476737,      -5.069544973,      -5.446358056,      -5.446117226,      -4.997549278,      -6.746982817
          0,           0,          86,      -4.804781068,      -5.069535641,      -5.446364174,       -5.44612333,      -4.997565424,      -6.748739619
          0,           0,          87,      -4.804794775,      -5.069526317,      -5.446370295,      -5.446129439,      -4.997581574,       -6.73329381
          0,           0,          88,      -4.804808485,      -5.069516986,      -5.446376419,      -5.446135552,       -4.99759773,      -6.752408098
          0,           0,          89,      -4.804822205,      -5.069507665,      -5.446382548,      -5.446141668,      -4.997613891,      -6.751619843
          0,           0,          90,      -4.804835927,      -5.069498335,       -5.44638868,      -5.446147788,      -4.997630056,      -6.751380349
          0,           0,          91,      -4.804849659,      -5.069489016,      -5.446394815,      -5.446153911,      -4.997646227,      -6.752921232
          0,           0,          92,      -4.804863394,      -5.069479689,      -5.446400955,      -5.446160039,      -4.997662403,      -6.752784981
          0,           0,          93,      -4.804877138,      -5.069470372,      -5.446407098,       -5.44616617,      -4.997678584,      -6.755242643
          0,           0,          94,      -4.804890885,      -5.069461046,      -5.446413245,      -5.446172305,      -4.997694769,      -6.755915105
          0,           0,          95,      -4.804904642,      -5.069451731,      -5.446419395,      -5.446178443,      -4.997710961,      -6.753512489
          0,           0,          96,      -4.804918401,      -5.069442408,      -5.446425549,      -5.446184585,      -4.997727157,      -6.756041198
          0,           0,          97,      -4.804932171,      -5.069433094,      -5.446431707,      -5.446190731,      -4.997743358,      -6.751800916
          0,           0,          98,      -4.804945942,      -5.069423772,      -5.446437868,       -5.44619688,      -4.997759565,      -6.757817705
          0,           0,          99,      -4.804959723,      -5.069414459,      -5.446444034,      -5.446203033,      -4.997775777,      -6.755890531
          0,           0,         100,      -4.804973507,       -5.06940514,      -5.446450203,       -5.44620919,      -4.997791994,      -6.744347777
          0,           0,         101,      -4.804987301,       -5.06939583,      -5.446456375,      -5.446215351,      -4.997808217,      -6.627023868
          0,           0,         102,      -4.805001097,      -5.069386511,      -5.446462551,      -5.446221515,      -4.997824444,      -6.264456295
          0,           0,         103,      -4.805014902,      -5.069377203,      -5.446468731,      -5.446227683,      -4.997840677,      -6.619755773
          0,           0,         104,      -4.805028711,      -5.069367887,      -5.446474915,      -5.446233854,      -4.997856915,      -6.600239023
          0,           0,         105,      -4.805042528,       -5.06935858,      -5.446481102,      -5.446240029,      -4.997873159,      -6.614746698
          0,           0,         106,       -4.80505635,      -5.069349267,      -5.446487293,      -5.446246208,      -4.997889408,       -6.67410919
          0,           0,         107,       -4.80507018,      -5.069339961,      -5.446493488,       -5.44625239,      -4.997905663,      -6.659101851
          0,           0,         108,      -4.805084013,      -5.069330651,      -5.446499687,      -5.446258577,      -4.997921922,      -6.703194067
          0,           0,         109,      -4.805097855,      -5.069321346,      -5.446505889,      -5.446264767,      -4.997938187,      -6.689952857
          0,           0,         110,      -4.805111701,      -5.069312037,      -5.446512095,      -5.446270961,      -4.997954457,      -6.727380792
          0,           0,         111,      -4.805125555,      -5.069302734,      -5.446518305,      -5.446277158,      -4.997970733,      -6.702166658
          0,           0,         112,      -4.805139414,       -5.06929343,      -5.446524519,      -5.446283359,      -4.997987015,       -6.72819342
          0,           0,         113,      -4.805153279,      -5.069284126,      -5.446530736,      -5.446289564,      -4.998003301,      -6.732895601
          0,           0,         114,      -4.805167151,      -5.069274823,      -5.446536957,      -5.446295773,      -4.998019593,      -6.755377444
          0,           0,         115,      -4.805181028,      -5.069265522,      -5.446543182,      -5.446301985,       -4.99803589,      -6.744880251
          0,           0,         116,      -4.805194912,       -5.06925622,       -5.44654941,      -5.446308202,      -4.998052193,      -6.761883396
          0,           0,         117,      -4.805208802,      -5.069246922,      -5.446555642,      -5.446314421,      -4.998068501,      -6.748663766
          0,           0,         118,      -4.805222698,      -5.069237623,      -5.446561878,      -5.446320645,      -4.998084814,      -6.766717765
          0,           0,         119,        -4.8052366,      -5.069228325,      -5.446568117,      -5.446326872,      -4.998101133,      -6.759747611
          0,           0,         120,      -4.805250509,       -5.06921903,       -5.44657436,      -5.446333103,      -4.998117457,      -6.769335763
