x,y
2.943588535445076926e-01,-4.217397996858387899e+00
1.536441357816968889e-01,-4.065079229719498422e+00
9.748062678745839094e-03,-3.905912774450638558e+00
-1.522216543810708256e-01,-3.689926403410294320e+00
-3.302812195505415716e-01,-3.434617928597105685e+00
-4.494262552942549505e-01,-3.202772856259546330e+00
-5.708481629235404586e-01,-2.961878444968151669e+00
-6.584396577562603436e-01,-2.708576019822048764e+00
-7.263514870234897280e-01,-2.465232798532277503e+00
-8.005341336386544437e-01,-2.209031444011615886e+00
-8.561799741472517766e-01,-1.967908193459029897e+00
-9.035784051077706547e-01,-1.721919270999291429e+00
-9.307198739733013593e-01,-1.464099950524939242e+00
-9.561714660099571717e-01,-1.224745859493728384e+00
-9.811595042092458030e-01,-9.932368934905829727e-01
-1.006727512632097143e+00,-7.610417247569861710e-01
-1.008412569999694641e+00,-5.192237075637369248e-01
-1.016865768841334727e+00,-2.786780600788214546e-01
-1.014728533608572736e+00,-2.440344485916012829e-02
-1.028034265790666701e+00,2.270380594149357112e-01
-1.021005958557128723e+00,4.730894219975512183e-01
-1.000097551754542735e+00,7.469259154896776831e-01
-9.786736669540403444e-01,1.008121217499260203e+00
-9.524428378513880578e-01,1.257528236433237412e+00
-9.125086114065985576e-01,1.504382609820165362e+00
-8.770555643354143172e-01,1.750442879039700417e+00
-8.207044816698345624e-01,1.987728765531748154e+00
-7.679082370485579290e-01,2.257405961761955737e+00
-7.156502393995012312e-01,2.476341894193857307e+00
-6.702292010443551273e-01,2.710335424467294807e+00
-6.297803140367779218e-01,2.967058351560800666e+00
-5.790674050194877243e-01,3.232050043695113395e+00
-5.159767229897633811e-01,3.456045524913723632e+00
-4.563349019459315148e-01,3.699830361274109691e+00
-4.006110134124756250e-01,3.945940732455053279e+00
-3.371767446654183598e-01,4.198577573820322151e+00
-2.484665217399597559e-01,4.441669157072275276e+00
-1.629111130578176914e-01,4.693992443946228832e+00
-8.186251374653408241e-02,4.927058525946961254e+00
5.711891583034089948e-03,5.174582038106036563e+00
8.321679040363860747e-02,5.431534664470608398e+00
1.765868107931953812e-01,5.666667290595398754e+00
2.656699352775301337e-01,5.920916182153364460e+00
3.552050620062010000e-01,6.173458950359279385e+00
4.458369047524672890e-01,6.409131560505937131e+00
5.349622048448239298e-01,6.651860679398062359e+00
6.265158545768686471e-01,6.899680988628322353e+00
7.260015286515865141e-01,7.141510792640076488e+00
8.278635121892604642e-01,7.385371582347804775e+00
9.331310645820838356e-01,7.623871223766261807e+00
1.040301594245646610e+00,7.870074782551837345e+00
1.141633475227015193e+00,8.122032948401795238e+00
1.257359853574207875e+00,8.379961115472454480e+00
1.371490976401737782e+00,8.634105647812370776e+00
1.486057306800569799e+00,8.882617915878775250e+00
1.599155413014547999e+00,9.148444004920349926e+00
1.709875706877027168e+00,9.419349363371102513e+00
1.824571519851684531e+00,9.679417575607779156e+00
1.943428486347198447e+00,9.938834155807974469e+00
1.927529952117374767e+00,1.021221756885031340e+01
2.046461960860661122e+00,1.046688226241023401e+01
2.121153597082410247e+00,1.072654257451786641e+01
2.213596518312181516e+00,1.101461597801256431e+01
2.293548724242619130e+00,1.127764562148005822e+01
2.436871975421905478e+00,1.155423147287689112e+01
2.547602163655417140e+00,1.183464183076089071e+01
2.892450634683881638e+00,1.209974953056383562e+01
2.970846018382480747e+00,1.239859563913665852e+01
3.123929376874651442e+00,1.269276738116721148e+01
3.283998178345816310e+00,1.298439158662026571e+01
3.287585083689008147e+00,1.330646525060429219e+01
2.954051830700465509e+00,1.364039036155748796e+01
2.646020576119422429e+00,1.396210040314858603e+01
2.637234885539327056e+00,1.432541666661991719e+01
2.281006028371197480e+00,1.465818824036782253e+01
1.883165193217140931e+00,1.495569293789502829e+01
1.442518584191799125e+00,1.517828134077937285e+01
1.157654691781316414e+00,1.535524991530330219e+01
