"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          69,      -5.269047971,      -5.382187083,      -5.721602798,      -5.239572213,      -5.034955527,      -12.35521402
          0,           0,          70,      -5.269867811,      -5.382861408,      -5.717490962,      -5.242563715,      -5.036904131,      -12.35624957
          0,           0,          71,      -5.270996994,      -5.383774037,      -5.713681996,      -5.245842577,      -5.039022749,      -12.35727928
          0,           0,          72,      -5.272324981,      -5.384837795,      -5.710097403,      -5.249313498,      -5.041206329,      -12.35837795
          0,           0,          73,      -5.273783698,       -5.38598803,      -5.706683825,      -5.252909711,      -5.043423878,      -12.35934288
          0,           0,          74,        -5.2752645,      -5.387151102,      -5.703374234,      -5.256570444,      -5.045563683,      -12.36005216
          0,           0,          75,      -5.276681147,      -5.388254247,      -5.700118468,      -5.260233429,      -5.047561524,      -12.36050962
          0,           0,          76,       -5.27797001,       -5.38923541,      -5.696872604,      -5.263844553,      -5.049384396,      -12.36055263
          0,           0,          77,      -5.279021416,      -5.390014156,      -5.693582518,      -5.267329518,      -5.050930562,      -12.36016516
          0,           0,          78,        -5.2797635,      -5.390511324,      -5.690223912,      -5.270636792,      -5.052162362,       -12.3591508
          0,           0,          79,      -5.280082674,      -5.390648818,      -5.686745131,      -5.273717859,      -5.052961874,      -12.35746714
          0,           0,          80,      -5.279889709,      -5.390345378,      -5.683126761,      -5.276519304,      -5.053256639,      -12.35514388
          0,           0,          81,       -5.27912537,      -5.389536893,       -5.67933253,      -5.278997347,      -5.053014768,      -12.35198248
          0,           0,          82,      -5.277695676,      -5.388141288,       -5.67533652,      -5.281083899,      -5.052134242,      -12.34802727
          0,           0,          83,      -5.275562016,      -5.386122046,      -5.671125616,      -5.282729538,       -5.05060692,      -12.34319902
          0,           0,          84,        -5.2726568,      -5.383448746,      -5.666668585,      -5.283891248,      -5.048356297,      -12.33750714
          0,           0,          85,      -5.268937074,      -5.380102364,      -5.661960078,       -5.28451984,      -5.045350927,      -12.33101773
          0,           0,          86,      -5.264382333,      -5.376054938,      -5.656975726,      -5.284584971,       -5.04158759,      -12.32360986
          0,           0,          87,      -5.258935506,      -5.371248309,      -5.651709086,       -5.28403568,      -5.036986194,      -12.31535926
          0,           0,          88,      -5.252583596,      -5.365643108,      -5.646148717,      -5.282842334,      -5.031543815,      -12.30624679
          0,           0,          89,      -5.245301645,       -5.35920233,      -5.640289935,      -5.280988706,      -5.025210599,      -12.29628229
          0,           0,          90,       -5.23709219,      -5.351908333,       -5.63413572,      -5.278451929,      -5.017974779,      -12.28555941
          0,           0,          91,      -5.227997006,      -5.343761713,      -5.627679876,      -5.275235499,      -5.009878835,      -12.27407697
