"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -5.585842334,      -5.830078822,      -6.294790158,      -5.688065417,       -5.82306179,       -8.00168264
          0,           0,           1,       -5.58589414,      -5.830126254,       -6.29483654,      -5.688136174,      -5.823143234,      -8.001660812
          0,           0,           2,         -5.585978,      -5.830203489,       -6.29491032,      -5.688251713,      -5.823275448,      -8.001700175
          0,           0,           3,      -5.586069417,      -5.830287929,       -6.29498997,      -5.688378067,      -5.823419842,      -8.001743508
          0,           0,           4,      -5.586168976,       -5.83038018,      -6.295075787,      -5.688516165,      -5.823577422,      -8.001791213
          0,           0,           5,      -5.586277286,      -5.830480888,      -6.295168043,      -5.688666999,      -5.823749251,      -8.001843739
          0,           0,           6,      -5.586394982,      -5.830590722,      -6.295266968,      -5.688831627,      -5.823936453,      -8.001901579
          0,           0,           7,      -5.586522709,      -5.830710386,      -6.295372762,      -5.689011163,      -5.824140199,       -8.00196528
          0,           0,           8,      -5.586661122,      -5.830840612,      -6.295485548,      -5.689206784,      -5.824361709,      -8.002035447
          0,           0,           9,      -5.586810862,      -5.830982133,      -6.295605357,      -5.689419714,      -5.824602231,      -8.002112746
          0,           0,          10,      -5.586972557,      -5.831135717,      -6.295732158,      -5.689651212,      -5.824863034,      -8.002197923
          0,           0,          11,      -5.587146848,      -5.831302125,      -6.295865886,      -5.689902629,       -5.82514544,      -8.002291804
          0,           0,          12,      -5.587334201,      -5.831481999,      -6.296006008,      -5.690175249,      -5.825450645,      -8.002395307
          0,           0,          13,      -5.587535034,      -5.831675955,      -6.296151965,       -5.69047038,      -5.825779829,      -8.002509452
          0,           0,          14,      -5.587749632,      -5.831884504,      -6.296302898,      -5.690789299,      -5.826134074,      -8.002635374
          0,           0,          15,      -5.587978089,      -5.832108019,      -6.296457739,      -5.691133207,      -5.826514306,      -8.002774347
          0,           0,          16,      -5.588220203,      -5.832346573,       -6.29661498,      -5.691503152,      -5.826921172,       -8.00292779
          0,           0,          17,      -5.588475458,      -5.832599953,      -6.296772802,      -5.691899993,       -5.82735502,      -8.003097295
          0,           0,          18,      -5.588742886,      -5.832867522,       -6.29692892,      -5.692324294,      -5.827815729,      -8.003284646
          0,           0,          19,       -5.58902081,      -5.833147965,      -6.297080279,      -5.692776123,      -5.828302472,      -8.003491851
          0,           0,          20,      -5.589306859,      -5.833439228,      -6.297223322,      -5.693255048,      -5.828813673,      -8.003721176
          0,           0,          21,      -5.589597636,      -5.833738233,      -6.297353719,      -5.693759864,      -5.829346661,      -8.003975181
          0,           0,          22,      -5.589888737,      -5.834040629,      -6.297466475,       -5.69428858,      -5.829897614,      -8.004256758
          0,           0,          23,      -5.590173932,      -5.834340304,       -6.29755544,      -5.694837699,      -5.830460758,      -8.004569187
