x,y
7.850050476619174766e-02,-4.762000196140318664e+00
-1.769920355933063405e-02,-4.639434228444264008e+00
-1.360220613479614649e-01,-4.461818194208991173e+00
-2.701371016502380762e-01,-4.248797188306019379e+00
-4.123455160685949306e-01,-4.016672655333955788e+00
-5.023551543099540329e-01,-3.793916771912739350e+00
-6.096705754143851852e-01,-3.553160515672984854e+00
-6.853862024034773626e-01,-3.308056862684823685e+00
-7.535218385968887045e-01,-3.052175800907351189e+00
-8.081467877796717492e-01,-2.828456844794489555e+00
-8.487747952597481937e-01,-2.609771188008524589e+00
-9.050520703451974125e-01,-2.343514361744007068e+00
-9.548118329729353704e-01,-2.092443879353739433e+00
-9.949172950472151555e-01,-1.836350786026625936e+00
-1.018179472242082717e+00,-1.605347165231784778e+00
-1.045160979270934654e+00,-1.369502765185657500e+00
-1.077016068594796261e+00,-1.119557573785265880e+00
-1.093290793282645001e+00,-8.662079587903994682e-01
-1.102615888868059280e+00,-6.233115892650351597e-01
-1.106922869409833643e+00,-3.510396751235163038e-01
-1.113859095982142833e+00,-1.107055219481618558e-01
-1.119761982372828868e+00,1.318368300470336152e-01
-1.117519229888916055e+00,3.768207415613153977e-01
-1.112203193800789691e+00,6.297463589155722907e-01
-1.101249188423156777e+00,8.752025435752575078e-01
-1.083355703762599154e+00,1.114211889856036919e+00
-1.050465196609497109e+00,1.348449015797722250e+00
-1.010880781309944965e+00,1.577283542677169415e+00
-9.745127688816612732e-01,1.836495593796292347e+00
-9.495186680385041544e-01,2.084420398483792347e+00
-9.043007452828542014e-01,2.331887780097387619e+00
-8.740904376166207523e-01,2.581268538927866452e+00
-8.206155685697282820e-01,2.813300565491238636e+00
-7.844245819364275008e-01,3.063289053279847352e+00
-7.516226983751570501e-01,3.341566927272767273e+00
-7.067952541623796492e-01,3.586754959150558086e+00
-6.504452784402028342e-01,3.864256678489111252e+00
-6.004972502844674320e-01,4.114694142521965858e+00
-5.523441393715995407e-01,4.361936048279324574e+00
-5.076706624712261640e-01,4.612701099439863839e+00
-4.500020957674299993e-01,4.860780399366621651e+00
-3.848217259815760460e-01,5.080668677782846032e+00
-3.249814555304391117e-01,5.323568776855982954e+00
-2.683085759026663242e-01,5.544844515163393162e+00
-2.047778157506670027e-01,5.787124930289648361e+00
-1.309181326457432570e-01,6.051545507747620789e+00
-6.076017045974735353e-02,6.303147884957965630e+00
8.460883344922676130e-03,6.544290498505153764e+00
7.340658112934650426e-02,6.799186934923959313e+00
1.361348498889377590e-01,7.046809016135595627e+00
2.009688443115779100e-01,7.299459140821699776e+00
2.697073772294180660e-01,7.553047408556773590e+00
3.339187479189463792e-01,7.792095412707162438e+00
4.079381118672233963e-01,8.041630973315072595e+00
4.662778332574026852e-01,8.306152027174240615e+00
5.286922465754406719e-01,8.549298923536543526e+00
6.076021460826908083e-01,8.813911802608460633e+00
6.813186567021267681e-01,9.075396084965811738e+00
6.403109208026102062e-01,9.334552857034381645e+00
6.899964096567460237e-01,9.595695451508085227e+00
7.471828684487512584e-01,9.860622634386849938e+00
8.185396013792071157e-01,1.009768835835099665e+01
8.486450780459812160e-01,1.036846101983257995e+01
8.557306696006229396e-01,1.062012136681744501e+01
1.183530975426946297e+00,1.085526993292723752e+01
1.294680746299879726e+00,1.111769453816056696e+01
1.253110265919140431e+00,1.137335336907574579e+01
1.278863789541380580e+00,1.160531530057686211e+01
1.392350249818393060e+00,1.186300082565359126e+01
1.622453152894973716e+00,1.214852178796002313e+01
1.801553031989506115e+00,1.243901098473736688e+01
1.516769255672182126e+00,1.274622858269879266e+01
1.746062295539038356e+00,1.301001626100864073e+01
1.851338250058037760e+00,1.327022152986850401e+01
1.529745501892907145e+00,1.360395658715435729e+01
1.074193690265928147e+00,1.392596581000243283e+01
5.587170377118247933e-01,1.420117986901471063e+01
4.680224143777574897e-01,1.447952920046176395e+01
5.963017810412816200e-01,1.484744775994488641e+01
3.377284133817467504e-01,1.523442100474817629e+01
4.678595218019825919e-01,1.562728196230258781e+01
9.899660160243510809e-01,1.603071126615303399e+01
1.701609320167984052e+00,1.660351285611885430e+01
2.172009159705468484e+00,1.761462670412387865e+01
2.265259306639432868e+00,1.858760093638880306e+01
2.279301684111356252e+00,1.943314302666851745e+01
2.483323228972298402e+00,2.023876022288782650e+01
